"","subj_idx","stim","rt","response","participant"
"13723",126,"1V1A",4.7708,"0",91372
"13724",126,"1V1A",2.1844,"0",91372
"13725",126,"1V1A",9.0568,"1",91372
"13726",126,"1V1A",2.1765,"1",91372
"13727",126,"1V1A",2.1212,"1",91372
"13728",126,"1V1A",3.6215,"1",91372
"13729",126,"1V1A",4.1378,"1",91372
"13730",126,"1V1A",5.3204,"0",91372
"13731",126,"1V1A",3.7742,"0",91372
"13732",126,"1V1A",3.9678,"0",91372
"13733",126,"1V1A",2.5058,"0",91372
"13734",126,"1V1A",4.7223,"0",91372
"13735",126,"1V1A",6.2372,"0",91372
"13736",126,"1V1A",1.8028,"0",91372
"13737",126,"1V1A",2.6524,"0",91372
"13738",126,"1V1A",1.9381,"0",91372
"13739",126,"1V1A",3.0083,"0",91372
"13740",126,"1V1A",4.493,"0",91372
"13741",126,"1V1A",4.3551,"0",91372
"13742",126,"1V1A",5.5867,"0",91372
"13743",126,"1V1A",5.188,"0",91372
"13744",126,"1V1A",3.0966,"0",91372
"13745",126,"1V1A",6.2215,"0",91372
"13746",126,"1V1A",1.873,"1",91372
"13747",126,"1V1A",3.0627,"1",91372
"13748",126,"1V1A",1.6872,"1",91372
"17361",126,"1Vne1A",6.8866,"1",91372
"17362",126,"1Vne1A",3.3396,"1",91372
"17363",126,"1Vne1A",6.5919,"1",91372
"17364",126,"1Vne1A",2.4899,"1",91372
"17365",126,"1Vne1A",2.4282,"0",91372
"17366",126,"1Vne1A",5.1387,"0",91372
"17367",126,"1Vne1A",4.4286,"0",91372
"17368",126,"1Vne1A",5.889,"0",91372
"17369",126,"1Vne1A",4.5875,"1",91372
"17370",126,"1Vne1A",7.2249,"0",91372
"17371",126,"1Vne1A",2.8707,"1",91372
"17372",126,"1Vne1A",2.2232,"1",91372
"17373",126,"1Vne1A",2.4712,"1",91372
"17374",126,"1Vne1A",1.6767,"1",91372
"17375",126,"1Vne1A",2.6232,"1",91372
"17376",126,"1Vne1A",3.5568,"1",91372
"17377",126,"1Vne1A",1.7569,"0",91372
"17378",126,"1Vne1A",1.927,"0",91372
"17379",126,"1Vne1A",4.4553,"0",91372
"17380",126,"1Vne1A",3.0864,"0",91372
"17381",126,"1Vne1A",3.6587,"1",91372
"17382",126,"1Vne1A",2.7896,"1",91372
"17383",126,"1Vne1A",3.2073,"0",91372
"17384",126,"1Vne1A",4.4856,"1",91372
"17385",126,"1Vne1A",2.4207,"1",91372
"17386",126,"1Vne1A",2.9296,"1",91372
"17387",126,"1Vne1A",4.4702,"0",91372
"17388",126,"1Vne1A",2.8416,"0",91372
"2829",127,"0V0A",2.7718,"0",91374
"2830",127,"0V0A",2.0037,"1",91374
"2831",127,"0V0A",2.6628,"0",91374
"2832",127,"0V0A",2.0622,"0",91374
"2833",127,"0V0A",3.2027,"0",91374
"2834",127,"0V0A",1.4668,"1",91374
"2835",127,"0V0A",1.742,"0",91374
"2836",127,"0V0A",2.4269,"0",91374
"2837",127,"0V0A",2.0039,"0",91374
"2838",127,"0V0A",2.101,"0",91374
"2839",127,"0V0A",2.0713,"1",91374
"2840",127,"0V0A",1.7026,"0",91374
"2841",127,"0V0A",2.5129,"1",91374
"2842",127,"0V0A",1.45,"0",91374
"2843",127,"0V0A",1.3828,"0",91374
"2844",127,"0V0A",2.4908,"0",91374
"2845",127,"0V0A",3.07,"0",91374
"2846",127,"0V0A",1.704,"1",91374
"2847",127,"0V0A",2.3269,"0",91374
"2848",127,"0V0A",1.968,"0",91374
"2849",127,"0V0A",1.5185,"1",91374
"2850",127,"0V0A",2.2247,"0",91374
"2851",127,"0V0A",1.7558,"1",91374
"2852",127,"0V0A",2.4898,"0",91374
"2853",127,"0V0A",3.2027,"1",91374
"2854",127,"0V0A",1.8275,"1",91374
"2855",127,"0V0A",1.7904,"0",91374
"2856",127,"0V0A",5.66827184075045,"1",91374
"6469",127,"0V1A",2.5801,"0",91374
"6470",127,"0V1A",1.9217,"0",91374
"6471",127,"0V1A",3.4276,"1",91374
"6472",127,"0V1A",3.8108,"0",91374
"6473",127,"0V1A",1.5665,"0",91374
"6474",127,"0V1A",1.6008,"1",91374
"6475",127,"0V1A",2.7855,"1",91374
"6476",127,"0V1A",5.66827184075045,"1",91374
"6477",127,"0V1A",3.9553,"0",91374
"6478",127,"0V1A",1.3036,"1",91374
"6479",127,"0V1A",1.5605,"1",91374
"6480",127,"0V1A",3.072,"1",91374
"6481",127,"0V1A",2.0545,"1",91374
"6482",127,"0V1A",0.9097,"1",91374
"6483",127,"0V1A",2.1355,"1",91374
"6484",127,"0V1A",3.9374,"1",91374
"6485",127,"0V1A",4.2549,"0",91374
"6486",127,"0V1A",1.752,"0",91374
"6487",127,"0V1A",2.9356,"1",91374
"6488",127,"0V1A",1.2302,"0",91374
"6489",127,"0V1A",1.5756,"0",91374
"6490",127,"0V1A",2.1083,"0",91374
"6491",127,"0V1A",1.8189,"0",91374
"6492",127,"0V1A",1.3424,"0",91374
"6493",127,"0V1A",1.9931,"0",91374
"6494",127,"0V1A",2.5611,"1",91374
"6495",127,"0V1A",1.5596,"0",91374
"6496",127,"0V1A",5.1703,"1",91374
"10109",127,"1V0A",2.5804,"0",91374
"10110",127,"1V0A",2.1378,"0",91374
"10111",127,"1V0A",1.2265,"0",91374
"10112",127,"1V0A",4.4557,"1",91374
"10113",127,"1V0A",1.6995,"1",91374
"10114",127,"1V0A",1.4106,"0",91374
"10115",127,"1V0A",3.4366,"1",91374
"10116",127,"1V0A",5.66827184075045,"0",91374
"10117",127,"1V0A",4.5629,"0",91374
"10118",127,"1V0A",1.7408,"1",91374
"10119",127,"1V0A",2.4611,"0",91374
"10120",127,"1V0A",2.6185,"1",91374
"10121",127,"1V0A",2.5711,"1",91374
"10122",127,"1V0A",2.2345,"0",91374
"10123",127,"1V0A",1.4504,"0",91374
"10124",127,"1V0A",3.5128,"1",91374
"10125",127,"1V0A",3.4979,"0",91374
"10126",127,"1V0A",4.3065,"0",91374
"10127",127,"1V0A",2.8423,"1",91374
"10128",127,"1V0A",2.1893,"0",91374
"10129",127,"1V0A",1.573,"0",91374
"10130",127,"1V0A",2.4698,"0",91374
"10131",127,"1V0A",1.3878,"0",91374
"10132",127,"1V0A",2.5851,"1",91374
"10133",127,"1V0A",1.8553,"1",91374
"10134",127,"1V0A",3.4013,"1",91374
"10135",127,"1V0A",3.2852,"0",91374
"10136",127,"1V0A",1.752,"1",91374
"13749",127,"1V1A",3.15,"0",91374
"13750",127,"1V1A",1.3899,"0",91374
"13751",127,"1V1A",1.4296,"0",91374
"13752",127,"1V1A",2.237,"0",91374
"13753",127,"1V1A",2.1071,"0",91374
"13754",127,"1V1A",1.6042,"0",91374
"13755",127,"1V1A",1.8896,"0",91374
"13756",127,"1V1A",1.86,"1",91374
"13757",127,"1V1A",2.4685,"1",91374
"13758",127,"1V1A",1.8741,"1",91374
"13759",127,"1V1A",2.6527,"1",91374
"13760",127,"1V1A",2.6908,"1",91374
"13761",127,"1V1A",3.9081,"1",91374
"13762",127,"1V1A",3.5405,"0",91374
"13763",127,"1V1A",3.5347,"0",91374
"13764",127,"1V1A",2.0019,"1",91374
"13765",127,"1V1A",1.4505,"0",91374
"13766",127,"1V1A",1.4446,"0",91374
"13767",127,"1V1A",1.5228,"0",91374
"13768",127,"1V1A",1.5747,"0",91374
"13769",127,"1V1A",2.0015,"0",91374
"13770",127,"1V1A",1.8476,"0",91374
"13771",127,"1V1A",2.2167,"0",91374
"13772",127,"1V1A",1.9767,"0",91374
"13773",127,"1V1A",2.818,"1",91374
"13774",127,"1V1A",1.7525,"1",91374
"13775",127,"1V1A",2.2539,"1",91374
"13776",127,"1V1A",3.2191,"0",91374
"17389",127,"1Vne1A",1.5906,"0",91374
"17390",127,"1Vne1A",2.0186,"0",91374
"17391",127,"1Vne1A",2.7227,"1",91374
"17392",127,"1Vne1A",1.9789,"0",91374
"17393",127,"1Vne1A",2.0097,"0",91374
"17394",127,"1Vne1A",5.66827184075045,"1",91374
"17395",127,"1Vne1A",4.6229,"0",91374
"17396",127,"1Vne1A",1.445,"0",91374
"17397",127,"1Vne1A",5.0042,"0",91374
"17398",127,"1Vne1A",2.7876,"0",91374
"17399",127,"1Vne1A",2.4398,"0",91374
"17400",127,"1Vne1A",1.886,"0",91374
"17401",127,"1Vne1A",4.4066,"1",91374
"17402",127,"1Vne1A",1.4118,"0",91374
"17403",127,"1Vne1A",1.3357,"0",91374
"17404",127,"1Vne1A",5.66827184075045,"0",91374
"17405",127,"1Vne1A",2.0171,"1",91374
"17406",127,"1Vne1A",2.0337,"1",91374
"17407",127,"1Vne1A",1.893,"1",91374
"17408",127,"1Vne1A",3.2061,"1",91374
"17409",127,"1Vne1A",1.764,"1",91374
"17410",127,"1Vne1A",1.6936,"1",91374
"17411",127,"1Vne1A",3.8678,"1",91374
"17412",127,"1Vne1A",1.6675,"1",91374
"17413",127,"1Vne1A",2.2839,"1",91374
"17414",127,"1Vne1A",3.1383,"0",91374
"17415",127,"1Vne1A",2.2898,"0",91374
"17416",127,"1Vne1A",2.1214,"1",91374
"2857",128,"0V0A",1.8097,"1",91378
"2858",128,"0V0A",1.0989,"1",91378
"2859",128,"0V0A",2.2515,"0",91378
"2860",128,"0V0A",0.6511,"1",91378
"2861",128,"0V0A",4.3491,"1",91378
"2862",128,"0V0A",0.25,"0",91378
"2863",128,"0V0A",0.25,"1",91378
"2864",128,"0V0A",0.2701,"1",91378
"2865",128,"0V0A",0.25,"1",91378
"2866",128,"0V0A",0.25,"0",91378
"2867",128,"0V0A",0.25,"1",91378
"2868",128,"0V0A",0.25,"0",91378
"2869",128,"0V0A",0.25,"1",91378
"2870",128,"0V0A",0.25,"1",91378
"2871",128,"0V0A",7.99163167904485,"0",91378
"2872",128,"0V0A",2.0977,"1",91378
"2873",128,"0V0A",2.083,"1",91378
"2874",128,"0V0A",1.0554,"1",91378
"2875",128,"0V0A",0.25,"1",91378
"2876",128,"0V0A",0.25,"1",91378
"2877",128,"0V0A",2.7249,"1",91378
"2878",128,"0V0A",1.6135,"1",91378
"2879",128,"0V0A",1.6008,"0",91378
"2880",128,"0V0A",1.0056,"1",91378
"2881",128,"0V0A",5.5467,"0",91378
"2882",128,"0V0A",6.8845,"0",91378
"2883",128,"0V0A",4.6003,"0",91378
"2884",128,"0V0A",2.7172,"0",91378
"6497",128,"0V1A",3.9321,"1",91378
"6498",128,"0V1A",4.312,"0",91378
"6499",128,"0V1A",2.5953,"1",91378
"6500",128,"0V1A",1.497,"0",91378
"6501",128,"0V1A",0.25,"0",91378
"6502",128,"0V1A",0.25,"1",91378
"6503",128,"0V1A",0.25,"0",91378
"6504",128,"0V1A",0.25,"0",91378
"6505",128,"0V1A",0.25,"0",91378
"6506",128,"0V1A",0.25,"1",91378
"6507",128,"0V1A",0.25,"0",91378
"6508",128,"0V1A",0.25,"1",91378
"6509",128,"0V1A",3.7673,"0",91378
"6510",128,"0V1A",2.162,"0",91378
"6511",128,"0V1A",2.6164,"1",91378
"6512",128,"0V1A",0.5752,"1",91378
"6513",128,"0V1A",0.7621,"1",91378
"6514",128,"0V1A",7.8433,"0",91378
"6515",128,"0V1A",0.9673,"0",91378
"6516",128,"0V1A",0.25,"1",91378
"6517",128,"0V1A",0.8843,"1",91378
"6518",128,"0V1A",0.25,"0",91378
"6519",128,"0V1A",7.99163167904485,"1",91378
"6520",128,"0V1A",1.8696,"0",91378
"6521",128,"0V1A",0.8773,"0",91378
"6522",128,"0V1A",0.7689,"0",91378
"6523",128,"0V1A",4.5965,"0",91378
"6524",128,"0V1A",1.9069,"0",91378
"10137",128,"1V0A",2.6757,"1",91378
"10138",128,"1V0A",4.1098,"0",91378
"10139",128,"1V0A",1.5825,"1",91378
"10140",128,"1V0A",1.7003,"1",91378
"10141",128,"1V0A",2.7328,"1",91378
"10142",128,"1V0A",0.25,"1",91378
"10143",128,"1V0A",0.25,"0",91378
"10144",128,"1V0A",0.25,"0",91378
"10145",128,"1V0A",0.25,"0",91378
"10146",128,"1V0A",0.25,"1",91378
"10147",128,"1V0A",0.25,"1",91378
"10148",128,"1V0A",0.25,"1",91378
"10149",128,"1V0A",2.5682,"0",91378
"10150",128,"1V0A",7.99163167904485,"1",91378
"10151",128,"1V0A",1.3119,"1",91378
"10152",128,"1V0A",4.6268,"1",91378
"10153",128,"1V0A",1.6315,"0",91378
"10154",128,"1V0A",1.1817,"1",91378
"10155",128,"1V0A",0.3619,"0",91378
"10156",128,"1V0A",0.25,"1",91378
"10157",128,"1V0A",3.7716,"0",91378
"10158",128,"1V0A",1.63,"0",91378
"10159",128,"1V0A",4.8119,"0",91378
"10160",128,"1V0A",2.4436,"0",91378
"10161",128,"1V0A",1.7327,"0",91378
"10162",128,"1V0A",1.7475,"0",91378
"10163",128,"1V0A",0.2633,"0",91378
"10164",128,"1V0A",0.5819,"1",91378
"13777",128,"1V1A",4.0987,"1",91378
"13778",128,"1V1A",2.3004,"0",91378
"13779",128,"1V1A",2.1955,"1",91378
"13780",128,"1V1A",3.9757,"0",91378
"13781",128,"1V1A",0.25,"1",91378
"13782",128,"1V1A",0.25,"0",91378
"13783",128,"1V1A",0.25,"1",91378
"13784",128,"1V1A",0.4319,"1",91378
"13785",128,"1V1A",0.25,"0",91378
"13786",128,"1V1A",0.3116,"1",91378
"13787",128,"1V1A",0.3565,"1",91378
"13788",128,"1V1A",0.25,"0",91378
"13789",128,"1V1A",2.1451,"1",91378
"13790",128,"1V1A",7.99163167904485,"0",91378
"13791",128,"1V1A",2.282,"1",91378
"13792",128,"1V1A",1.3833,"1",91378
"13793",128,"1V1A",1.3654,"0",91378
"13794",128,"1V1A",0.4602,"1",91378
"13795",128,"1V1A",0.25,"1",91378
"13796",128,"1V1A",0.25,"1",91378
"13797",128,"1V1A",2.8624,"0",91378
"13798",128,"1V1A",3.3287,"1",91378
"13799",128,"1V1A",2.3013,"1",91378
"13800",128,"1V1A",3.2952,"1",91378
"13801",128,"1V1A",4.4501,"0",91378
"13802",128,"1V1A",4.6892,"0",91378
"13803",128,"1V1A",0.2869,"1",91378
"13804",128,"1V1A",1.8342,"0",91378
"17417",128,"1Vne1A",2.7063,"1",91378
"17418",128,"1Vne1A",2.1432,"1",91378
"17419",128,"1Vne1A",2.5826,"1",91378
"17420",128,"1Vne1A",1.4783,"1",91378
"17421",128,"1Vne1A",0.25,"1",91378
"17422",128,"1Vne1A",0.25,"1",91378
"17423",128,"1Vne1A",0.5811,"1",91378
"17424",128,"1Vne1A",0.4011,"0",91378
"17425",128,"1Vne1A",0.25,"1",91378
"17426",128,"1Vne1A",0.25,"0",91378
"17427",128,"1Vne1A",0.25,"1",91378
"17428",128,"1Vne1A",0.25,"1",91378
"17429",128,"1Vne1A",7.99163167904485,"1",91378
"17430",128,"1Vne1A",2.3677,"1",91378
"17431",128,"1Vne1A",7.0678,"1",91378
"17432",128,"1Vne1A",5.1807,"0",91378
"17433",128,"1Vne1A",0.25,"1",91378
"17434",128,"1Vne1A",0.25,"1",91378
"17435",128,"1Vne1A",0.25,"0",91378
"17436",128,"1Vne1A",0.25,"0",91378
"17437",128,"1Vne1A",2.8487,"0",91378
"17438",128,"1Vne1A",2.2509,"1",91378
"17439",128,"1Vne1A",4.882,"0",91378
"17440",128,"1Vne1A",2.6663,"0",91378
"17441",128,"1Vne1A",4.1123,"0",91378
"17442",128,"1Vne1A",1.2289,"0",91378
"17443",128,"1Vne1A",3.079,"0",91378
"17444",128,"1Vne1A",2.6266,"1",91378
"2885",129,"0V0A",4.3594,"0",91380
"2886",129,"0V0A",2.465,"0",91380
"2887",129,"0V0A",1.8784,"1",91380
"2888",129,"0V0A",2.6142,"1",91380
"2889",129,"0V0A",3.2135,"0",91380
"2890",129,"0V0A",1.2263,"0",91380
"2891",129,"0V0A",1.3025,"0",91380
"2892",129,"0V0A",1.3259,"0",91380
"2893",129,"0V0A",3.1428,"0",91380
"2894",129,"0V0A",1.1141,"0",91380
"2895",129,"0V0A",1.4954,"0",91380
"2896",129,"0V0A",3.0619,"0",91380
"2897",129,"0V0A",2.8284,"1",91380
"2898",129,"0V0A",2.7442,"0",91380
"2899",129,"0V0A",1.6486,"1",91380
"2900",129,"0V0A",2.9274,"0",91380
"2901",129,"0V0A",3.6785,"1",91380
"2902",129,"0V0A",4.5639,"0",91380
"2903",129,"0V0A",2.7516,"1",91380
"2904",129,"0V0A",3.0433,"1",91380
"2905",129,"0V0A",1.8121,"1",91380
"2906",129,"0V0A",3.1275,"0",91380
"2907",129,"0V0A",1.8186,"0",91380
"2908",129,"0V0A",0.2805,"1",91380
"2909",129,"0V0A",2.2432,"0",91380
"2910",129,"0V0A",3.3613,"1",91380
"2911",129,"0V0A",1.1683,"0",91380
"2912",129,"0V0A",0.8775,"0",91380
"6525",129,"0V1A",4.7458,"1",91380
"6526",129,"0V1A",6.8945,"1",91380
"6527",129,"0V1A",2.3659,"0",91380
"6528",129,"0V1A",2.8916,"1",91380
"6529",129,"0V1A",1.728,"1",91380
"6530",129,"0V1A",1.262,"1",91380
"6531",129,"0V1A",1.517,"0",91380
"6532",129,"0V1A",2.2412,"1",91380
"6533",129,"0V1A",3.2278,"0",91380
"6534",129,"0V1A",4.7954,"0",91380
"6535",129,"0V1A",1.412,"0",91380
"6536",129,"0V1A",2.7195,"1",91380
"6537",129,"0V1A",3.8278,"0",91380
"6538",129,"0V1A",3.0609,"1",91380
"6539",129,"0V1A",1.5791,"0",91380
"6540",129,"0V1A",7.82517108599447,"1",91380
"6541",129,"0V1A",5.2447,"0",91380
"6542",129,"0V1A",6.6975,"0",91380
"6543",129,"0V1A",7.82517108599447,"0",91380
"6544",129,"0V1A",4.8781,"1",91380
"6545",129,"0V1A",3.2254,"0",91380
"6546",129,"0V1A",2.3605,"0",91380
"6547",129,"0V1A",4.2108,"0",91380
"6548",129,"0V1A",0.2802,"1",91380
"6549",129,"0V1A",1.3798,"1",91380
"6550",129,"0V1A",1.0268,"1",91380
"6551",129,"0V1A",1.4337,"0",91380
"6552",129,"0V1A",1.478,"0",91380
"10165",129,"1V0A",2.7609,"0",91380
"10166",129,"1V0A",3.0769,"0",91380
"10167",129,"1V0A",3.5629,"0",91380
"10168",129,"1V0A",2.9809,"1",91380
"10169",129,"1V0A",7.82517108599447,"0",91380
"10170",129,"1V0A",0.9444,"0",91380
"10171",129,"1V0A",3.7609,"0",91380
"10172",129,"1V0A",1.4466,"0",91380
"10173",129,"1V0A",1.5958,"1",91380
"10174",129,"1V0A",1.9444,"1",91380
"10175",129,"1V0A",1.6307,"0",91380
"10176",129,"1V0A",0.8781,"0",91380
"10177",129,"1V0A",1.944,"0",91380
"10178",129,"1V0A",1.1645,"1",91380
"10179",129,"1V0A",1.2285,"1",91380
"10180",129,"1V0A",3.5449,"0",91380
"10181",129,"1V0A",5.8143,"1",91380
"10182",129,"1V0A",4.1453,"1",91380
"10183",129,"1V0A",2.0274,"0",91380
"10184",129,"1V0A",2.7945,"0",91380
"10185",129,"1V0A",3.6444,"1",91380
"10186",129,"1V0A",0.25,"1",91380
"10187",129,"1V0A",1.2785,"1",91380
"10188",129,"1V0A",0.25,"0",91380
"10189",129,"1V0A",4.246,"1",91380
"10190",129,"1V0A",1.3774,"0",91380
"10191",129,"1V0A",2.83,"1",91380
"10192",129,"1V0A",5.2276,"1",91380
"13805",129,"1V1A",5.6575,"1",91380
"13806",129,"1V1A",5.423,"1",91380
"13807",129,"1V1A",4.6126,"1",91380
"13808",129,"1V1A",1.4299,"0",91380
"13809",129,"1V1A",2.1277,"1",91380
"13810",129,"1V1A",1.7442,"1",91380
"13811",129,"1V1A",1.4922,"0",91380
"13812",129,"1V1A",2.0246,"0",91380
"13813",129,"1V1A",1.327,"0",91380
"13814",129,"1V1A",1.0268,"1",91380
"13815",129,"1V1A",1.712,"0",91380
"13816",129,"1V1A",0.25,"1",91380
"13817",129,"1V1A",4.6805,"0",91380
"13818",129,"1V1A",2.7353,"1",91380
"13819",129,"1V1A",0.9129,"1",91380
"13820",129,"1V1A",2.0285,"1",91380
"13821",129,"1V1A",7.1992,"0",91380
"13822",129,"1V1A",3.4535,"0",91380
"13823",129,"1V1A",2.3114,"0",91380
"13824",129,"1V1A",3.2972,"0",91380
"13825",129,"1V1A",4.3938,"0",91380
"13826",129,"1V1A",1.7614,"0",91380
"13827",129,"1V1A",3.911,"1",91380
"13828",129,"1V1A",3.2452,"1",91380
"13829",129,"1V1A",1.1657,"0",91380
"13830",129,"1V1A",2.1446,"1",91380
"13831",129,"1V1A",1.0446,"0",91380
"13832",129,"1V1A",0.6276,"1",91380
"17445",129,"1Vne1A",2.842,"0",91380
"17446",129,"1Vne1A",4.1031,"0",91380
"17447",129,"1Vne1A",3.2436,"0",91380
"17448",129,"1Vne1A",3.2151,"0",91380
"17449",129,"1Vne1A",1.9606,"0",91380
"17450",129,"1Vne1A",1.5779,"1",91380
"17451",129,"1Vne1A",1.3791,"0",91380
"17452",129,"1Vne1A",1.6256,"1",91380
"17453",129,"1Vne1A",3.167,"0",91380
"17454",129,"1Vne1A",1.979,"0",91380
"17455",129,"1Vne1A",1.8142,"0",91380
"17456",129,"1Vne1A",0.9276,"0",91380
"17457",129,"1Vne1A",2.1444,"0",91380
"17458",129,"1Vne1A",5.9013,"0",91380
"17459",129,"1Vne1A",1.6684,"0",91380
"17460",129,"1Vne1A",3.0329,"0",91380
"17461",129,"1Vne1A",3.3114,"1",91380
"17462",129,"1Vne1A",2.6945,"1",91380
"17463",129,"1Vne1A",2.8996,"0",91380
"17464",129,"1Vne1A",5.2285,"0",91380
"17465",129,"1Vne1A",1.6028,"1",91380
"17466",129,"1Vne1A",2.3649,"1",91380
"17467",129,"1Vne1A",4.055,"1",91380
"17468",129,"1Vne1A",1.6101,"1",91380
"17469",129,"1Vne1A",4.8438,"1",91380
"17470",129,"1Vne1A",2.9314,"1",91380
"17471",129,"1Vne1A",7.82517108599447,"1",91380
"17472",129,"1Vne1A",1.4013,"1",91380
"2913",130,"0V0A",3.7354,"1",91381
"2914",130,"0V0A",5.8883,"0",91381
"2915",130,"0V0A",5.1909,"1",91381
"2916",130,"0V0A",4.4857,"0",91381
"2917",130,"0V0A",4.6296,"1",91381
"2918",130,"0V0A",3.7545,"1",91381
"2919",130,"0V0A",5.0937,"0",91381
"2920",130,"0V0A",3.756,"1",91381
"2921",130,"0V0A",1.8373,"1",91381
"2922",130,"0V0A",2.6818,"1",91381
"2923",130,"0V0A",4.8114,"1",91381
"2924",130,"0V0A",2.378,"1",91381
"2925",130,"0V0A",0.8199,"1",91381
"2926",130,"0V0A",4.2775,"0",91381
"2927",130,"0V0A",5.1018,"1",91381
"2928",130,"0V0A",2.4308,"1",91381
"2929",130,"0V0A",8.9244420901325,"1",91381
"2930",130,"0V0A",3.4506,"0",91381
"2931",130,"0V0A",2.3498,"0",91381
"2932",130,"0V0A",2.2267,"1",91381
"2933",130,"0V0A",4.2188,"1",91381
"2934",130,"0V0A",2.0111,"0",91381
"2935",130,"0V0A",3.0978,"0",91381
"2936",130,"0V0A",4.1987,"0",91381
"2937",130,"0V0A",2.3512,"0",91381
"2938",130,"0V0A",5.0455,"0",91381
"2939",130,"0V0A",2.3112,"1",91381
"2940",130,"0V0A",2.3726,"0",91381
"6553",130,"0V1A",4.0365,"1",91381
"6554",130,"0V1A",2.2413,"1",91381
"6555",130,"0V1A",3.7865,"0",91381
"6556",130,"0V1A",6.6394,"0",91381
"6557",130,"0V1A",3.6754,"1",91381
"6558",130,"0V1A",1.4483,"1",91381
"6559",130,"0V1A",5.5058,"0",91381
"6560",130,"0V1A",1.5768,"0",91381
"6561",130,"0V1A",4.7477,"1",91381
"6562",130,"0V1A",5.6347,"1",91381
"6563",130,"0V1A",2.4106,"1",91381
"6564",130,"0V1A",2.07,"1",91381
"6565",130,"0V1A",5.7076,"1",91381
"6566",130,"0V1A",2.4486,"1",91381
"6567",130,"0V1A",4.7743,"0",91381
"6568",130,"0V1A",3.2975,"0",91381
"6569",130,"0V1A",3.746,"1",91381
"6570",130,"0V1A",2.3077,"1",91381
"6571",130,"0V1A",2.3994,"0",91381
"6572",130,"0V1A",2.5292,"1",91381
"6573",130,"0V1A",4.8452,"0",91381
"6574",130,"0V1A",1.4352,"0",91381
"6575",130,"0V1A",3.5239,"1",91381
"6576",130,"0V1A",3.1407,"0",91381
"6577",130,"0V1A",2.8627,"1",91381
"6578",130,"0V1A",1.4797,"1",91381
"6579",130,"0V1A",3.7162,"0",91381
"6580",130,"0V1A",3.9348,"1",91381
"10193",130,"1V0A",6.2396,"1",91381
"10194",130,"1V0A",2.6593,"1",91381
"10195",130,"1V0A",3.0456,"0",91381
"10196",130,"1V0A",4.1803,"0",91381
"10197",130,"1V0A",4.2973,"0",91381
"10198",130,"1V0A",2.3507,"0",91381
"10199",130,"1V0A",3.6896,"0",91381
"10200",130,"1V0A",3.8175,"0",91381
"10201",130,"1V0A",3.2854,"0",91381
"10202",130,"1V0A",6.1467,"0",91381
"10203",130,"1V0A",1.0364,"0",91381
"10204",130,"1V0A",1.4547,"0",91381
"10205",130,"1V0A",1.7614,"0",91381
"10206",130,"1V0A",3.4577,"0",91381
"10207",130,"1V0A",1.8167,"0",91381
"10208",130,"1V0A",2.9598,"1",91381
"10209",130,"1V0A",4.548,"0",91381
"10210",130,"1V0A",3.8058,"1",91381
"10211",130,"1V0A",2.5534,"0",91381
"10212",130,"1V0A",1.8104,"1",91381
"10213",130,"1V0A",2.1819,"0",91381
"10214",130,"1V0A",2.4121,"0",91381
"10215",130,"1V0A",1.1333,"0",91381
"10216",130,"1V0A",2.8677,"1",91381
"10217",130,"1V0A",2.612,"0",91381
"10218",130,"1V0A",4.3256,"1",91381
"10219",130,"1V0A",1.8522,"0",91381
"10220",130,"1V0A",2.1784,"0",91381
"13833",130,"1V1A",8.9244420901325,"1",91381
"13834",130,"1V1A",2.1713,"0",91381
"13835",130,"1V1A",4.4749,"0",91381
"13836",130,"1V1A",3.3817,"1",91381
"13837",130,"1V1A",2.0441,"0",91381
"13838",130,"1V1A",2.0505,"1",91381
"13839",130,"1V1A",2.8106,"1",91381
"13840",130,"1V1A",6.0753,"0",91381
"13841",130,"1V1A",2.0702,"0",91381
"13842",130,"1V1A",2.4499,"0",91381
"13843",130,"1V1A",3.2328,"1",91381
"13844",130,"1V1A",3.5655,"1",91381
"13845",130,"1V1A",1.9224,"0",91381
"13846",130,"1V1A",7.7647,"0",91381
"13847",130,"1V1A",1.7706,"0",91381
"13848",130,"1V1A",2.5145,"1",91381
"13849",130,"1V1A",2.0007,"1",91381
"13850",130,"1V1A",2.1679,"0",91381
"13851",130,"1V1A",4.495,"1",91381
"13852",130,"1V1A",3.4082,"1",91381
"13853",130,"1V1A",1.2579,"0",91381
"13854",130,"1V1A",1.1747,"0",91381
"13855",130,"1V1A",1.8767,"0",91381
"13856",130,"1V1A",3.8696,"0",91381
"13857",130,"1V1A",5.6686,"1",91381
"13858",130,"1V1A",3.3504,"0",91381
"13859",130,"1V1A",2.8262,"1",91381
"13860",130,"1V1A",4.8856,"1",91381
"17473",130,"1Vne1A",5.1517,"0",91381
"17474",130,"1Vne1A",7.0559,"0",91381
"17475",130,"1Vne1A",8.68,"1",91381
"17476",130,"1Vne1A",1.8747,"0",91381
"17477",130,"1Vne1A",7.8571,"0",91381
"17478",130,"1Vne1A",2.1202,"0",91381
"17479",130,"1Vne1A",5.4612,"1",91381
"17480",130,"1Vne1A",7.8597,"0",91381
"17481",130,"1Vne1A",2.0344,"0",91381
"17482",130,"1Vne1A",1.7374,"0",91381
"17483",130,"1Vne1A",3.5986,"0",91381
"17484",130,"1Vne1A",3.0748,"0",91381
"17485",130,"1Vne1A",6.0837,"1",91381
