"","subj_idx","stim","rt","response","group","arousal","valence","participant"
"12494",87,"1V1A",6.8155,"1","group3",3,1,95249
"12495",87,"1V1A",2.3861,"1","group3",3,1,95249
"12496",87,"1V1A",2.8854,"1","group3",3,1,95249
"12497",87,"1V1A",2.5835,"0","group3",3,2,95249
"12498",87,"1V1A",3.8854,"0","group3",3,2,95249
"12499",87,"1V1A",3.6318,"0","group3",3,2,95249
"12500",87,"1V1A",1.8855,"0","group3",3,2,95249
"12501",87,"1V1A",2.6674,"1","group3",3,2,95249
"12502",87,"1V1A",1.8654,"0","group3",3,2,95249
"12503",87,"1V1A",2.3352,"1","group3",3,2,95249
"12504",87,"1V1A",3.2686,"0","group3",3,2,95249
"12505",87,"1V1A",3.8542,"0","group3",3,2,95249
"12506",87,"1V1A",3.3366,"0","group3",3,2,95249
"12507",87,"1V1A",2.5708,"0","group3",3,2,95249
"12508",87,"1V1A",2.0013,"0","group3",3,2,95249
"12509",87,"1V1A",5.5468,"0","group3",3,1,95249
"12510",87,"1V1A",2.7031,"0","group3",3,1,95249
"12511",87,"1V1A",2.5908,"0","group3",3,1,95249
"12512",87,"1V1A",4.4312,"0","group3",3,1,95249
"12513",87,"1V1A",2.9522,"0","group3",3,2,95249
"12514",87,"1V1A",5.1191,"0","group3",3,2,95249
"12515",87,"1V1A",3.3218,"1","group3",3,2,95249
"12516",87,"1V1A",5.4858,"0","group3",3,2,95249
"16045",87,"1Vne1A",7.2347,"0","group3",3,1,95249
"16046",87,"1Vne1A",3.9864,"0","group3",3,1,95249
"16047",87,"1Vne1A",3.321,"1","group3",3,1,95249
"16048",87,"1Vne1A",2.2348,"0","group3",3,1,95249
"16049",87,"1Vne1A",4.4214,"1","group3",3,1,95249
"16050",87,"1Vne1A",2.4524,"1","group3",3,1,95249
"16051",87,"1Vne1A",4.2021,"0","group3",3,1,95249
"16052",87,"1Vne1A",2.8353,"0","group3",3,1,95249
"16053",87,"1Vne1A",3.6859,"0","group3",3,2,95249
"16054",87,"1Vne1A",1.8358,"0","group3",3,2,95249
"16055",87,"1Vne1A",9.84776917206691,"0","group3",3,2,95249
"16056",87,"1Vne1A",1.7684,"0","group3",3,2,95249
"16057",87,"1Vne1A",5.1195,"0","group3",3,2,95249
"16058",87,"1Vne1A",2.819,"1","group3",3,2,95249
"16059",87,"1Vne1A",3.3189,"0","group3",3,2,95249
"16060",87,"1Vne1A",3.0859,"0","group3",3,2,95249
"16061",87,"1Vne1A",5.8716,"0","group3",3,2,95249
"16062",87,"1Vne1A",2.0646,"0","group3",3,2,95249
"16063",87,"1Vne1A",2.2205,"0","group3",3,2,95249
"16064",87,"1Vne1A",2.2355,"0","group3",3,2,95249
"16065",87,"1Vne1A",4.955,"0","group3",3,1,95249
"16066",87,"1Vne1A",3.351,"0","group3",3,1,95249
"16067",87,"1Vne1A",3.6349,"0","group3",3,1,95249
"16068",87,"1Vne1A",4.396,"0","group3",3,1,95249
"16069",87,"1Vne1A",3.1188,"0","group3",3,2,95249
"16070",87,"1Vne1A",3.5346,"0","group3",3,2,95249
"16071",87,"1Vne1A",9.84776917206691,"1","group3",3,2,95249
"16072",87,"1Vne1A",2.7691,"0","group3",3,2,95249
"1849",88,"0V0A",4.0852,"0","group4",3,2,85409
"1850",88,"0V0A",2.4342,"1","group4",3,2,85409
"1851",88,"0V0A",3.3674,"1","group4",3,2,85409
"1852",88,"0V0A",1.9343,"0","group4",3,2,85409
"1853",88,"0V0A",3.3517,"0","group4",4,3,85409
"1854",88,"0V0A",4.5491,"0","group4",4,3,85409
"1855",88,"0V0A",1.6663,"0","group4",4,3,85409
"1856",88,"0V0A",2.1976,"1","group4",4,3,85409
"1857",88,"0V0A",3.0202,"1","group4",3,2,85409
"1858",88,"0V0A",2.0365,"1","group4",3,2,85409
"1859",88,"0V0A",1.6269,"1","group4",3,2,85409
"1860",88,"0V0A",1.8863,"1","group4",3,2,85409
"1861",88,"0V0A",2.5297,"1","group4",2,3,85409
"1862",88,"0V0A",5.3696,"1","group4",2,3,85409
"1863",88,"0V0A",1.8781,"0","group4",2,3,85409
"1864",88,"0V0A",2.571,"0","group4",2,3,85409
"1865",88,"0V0A",1.9382,"1","group4",2,1,85409
"1866",88,"0V0A",2.1804,"0","group4",2,1,85409
"1867",88,"0V0A",5.70289349124589,"1","group4",2,1,85409
"1868",88,"0V0A",1.5005,"1","group4",2,1,85409
"1869",88,"0V0A",2.3531,"0","group4",2,1,85409
"1870",88,"0V0A",2.2031,"1","group4",2,1,85409
"1871",88,"0V0A",2.0393,"0","group4",2,1,85409
"1872",88,"0V0A",1.7804,"0","group4",2,1,85409
"1873",88,"0V0A",2.4356,"0","group4",2,1,85409
"1874",88,"0V0A",2.1339,"0","group4",2,1,85409
"1875",88,"0V0A",2.2128,"1","group4",2,1,85409
"1876",88,"0V0A",3.1313,"0","group4",2,1,85409
"5405",88,"0V1A",5.70289349124589,"1","group4",3,2,85409
"5406",88,"0V1A",2.7463,"0","group4",3,2,85409
"5407",88,"0V1A",1.9517,"1","group4",3,2,85409
"5408",88,"0V1A",1.3303,"1","group4",3,2,85409
"5409",88,"0V1A",3.3571,"1","group4",4,3,85409
"5410",88,"0V1A",3.547,"1","group4",4,3,85409
"5411",88,"0V1A",3.134,"1","group4",4,3,85409
"5412",88,"0V1A",5.4333,"0","group4",4,3,85409
"5413",88,"0V1A",4.369,"0","group4",3,2,85409
"5414",88,"0V1A",3.3024,"1","group4",3,2,85409
"5415",88,"0V1A",3.2848,"0","group4",3,2,85409
"5416",88,"0V1A",2.9715,"0","group4",3,2,85409
"5417",88,"0V1A",1.6699,"1","group4",2,3,85409
"5418",88,"0V1A",3.0993,"0","group4",2,3,85409
"5419",88,"0V1A",2.2008,"1","group4",2,3,85409
"5420",88,"0V1A",3.7774,"0","group4",2,3,85409
"5421",88,"0V1A",1.8857,"0","group4",2,1,85409
"5422",88,"0V1A",5.5823,"0","group4",2,1,85409
"5423",88,"0V1A",2.6772,"1","group4",2,1,85409
"5424",88,"0V1A",2.432,"0","group4",2,1,85409
"5425",88,"0V1A",2.6203,"0","group4",2,1,85409
"5426",88,"0V1A",1.7818,"0","group4",2,1,85409
"5427",88,"0V1A",2.4971,"1","group4",2,1,85409
"5428",88,"0V1A",2.0954,"1","group4",2,1,85409
"5429",88,"0V1A",2.6979,"1","group4",2,1,85409
"5430",88,"0V1A",2.4373,"1","group4",2,1,85409
"5431",88,"0V1A",1.5328,"1","group4",2,1,85409
"5432",88,"0V1A",2.3525,"1","group4",2,1,85409
"8961",88,"1V0A",2.4522,"1","group4",3,2,85409
"8962",88,"1V0A",2.3464,"1","group4",3,2,85409
"8963",88,"1V0A",1.5677,"0","group4",3,2,85409
"8964",88,"1V0A",2.034,"0","group4",3,2,85409
"8965",88,"1V0A",1.6199,"0","group4",4,3,85409
"8966",88,"1V0A",5.335,"1","group4",4,3,85409
"8967",88,"1V0A",1.7838,"0","group4",4,3,85409
"8968",88,"1V0A",1.5491,"0","group4",4,3,85409
"8969",88,"1V0A",1.8017,"1","group4",3,2,85409
"8970",88,"1V0A",2.3632,"1","group4",3,2,85409
"8971",88,"1V0A",2.0018,"1","group4",3,2,85409
"8972",88,"1V0A",1.4808,"1","group4",3,2,85409
"8973",88,"1V0A",3.2323,"0","group4",2,3,85409
"8974",88,"1V0A",1.2119,"0","group4",2,3,85409
"8975",88,"1V0A",1.9019,"0","group4",2,3,85409
"8976",88,"1V0A",0.7819,"0","group4",2,3,85409
"8977",88,"1V0A",1.8309,"1","group4",2,1,85409
"8978",88,"1V0A",1.6854,"1","group4",2,1,85409
"8979",88,"1V0A",1.7798,"1","group4",2,1,85409
"8980",88,"1V0A",1.5614,"0","group4",2,1,85409
"8981",88,"1V0A",1.8675,"0","group4",2,1,85409
"8982",88,"1V0A",2.3695,"0","group4",2,1,85409
"8983",88,"1V0A",1.6497,"0","group4",2,1,85409
"8984",88,"1V0A",2.7126,"1","group4",2,1,85409
"8985",88,"1V0A",1.9857,"1","group4",2,1,85409
"8986",88,"1V0A",2.5178,"1","group4",2,1,85409
"8987",88,"1V0A",2.3356,"0","group4",2,1,85409
"8988",88,"1V0A",1.934,"1","group4",2,1,85409
"12517",88,"1V1A",4.669,"0","group4",3,2,85409
"12518",88,"1V1A",2.8502,"1","group4",3,2,85409
"12519",88,"1V1A",2.279,"0","group4",3,2,85409
"12520",88,"1V1A",2.4472,"0","group4",3,2,85409
"12521",88,"1V1A",4.8691,"1","group4",4,3,85409
"12522",88,"1V1A",2.3482,"0","group4",4,3,85409
"12523",88,"1V1A",2.0523,"1","group4",4,3,85409
"12524",88,"1V1A",2.3706,"0","group4",4,3,85409
"12525",88,"1V1A",2.4643,"1","group4",3,2,85409
"12526",88,"1V1A",1.6624,"0","group4",3,2,85409
"12527",88,"1V1A",3.9186,"1","group4",3,2,85409
"12528",88,"1V1A",1.5025,"0","group4",3,2,85409
"12529",88,"1V1A",2.2639,"1","group4",2,3,85409
"12530",88,"1V1A",1.2542,"1","group4",2,3,85409
"12531",88,"1V1A",3.2174,"0","group4",2,3,85409
"12532",88,"1V1A",1.3991,"0","group4",2,3,85409
"12533",88,"1V1A",0.8521,"1","group4",2,1,85409
"12534",88,"1V1A",3.0195,"1","group4",2,1,85409
"12535",88,"1V1A",1.499,"0","group4",2,1,85409
"12536",88,"1V1A",0.7698,"1","group4",2,1,85409
"12537",88,"1V1A",2.2209,"1","group4",2,1,85409
"12538",88,"1V1A",1.8178,"1","group4",2,1,85409
"12539",88,"1V1A",1.9326,"0","group4",2,1,85409
"12540",88,"1V1A",2.2514,"0","group4",2,1,85409
"12541",88,"1V1A",1.8195,"1","group4",2,1,85409
"12542",88,"1V1A",2.2521,"1","group4",2,1,85409
"12543",88,"1V1A",2.2185,"1","group4",2,1,85409
"12544",88,"1V1A",2.9132,"1","group4",2,1,85409
"16073",88,"1Vne1A",3.2817,"0","group4",3,2,85409
"16074",88,"1Vne1A",4.284,"0","group4",3,2,85409
"16075",88,"1Vne1A",1.8017,"0","group4",3,2,85409
"16076",88,"1Vne1A",2.1643,"0","group4",3,2,85409
"16077",88,"1Vne1A",2.2992,"0","group4",4,3,85409
"16078",88,"1Vne1A",2.153,"0","group4",4,3,85409
"16079",88,"1Vne1A",2.0151,"0","group4",4,3,85409
"16080",88,"1Vne1A",2.381,"0","group4",4,3,85409
"16081",88,"1Vne1A",3.4862,"1","group4",3,2,85409
"16082",88,"1Vne1A",5.3687,"0","group4",3,2,85409
"16083",88,"1Vne1A",2.2109,"1","group4",3,2,85409
"16084",88,"1Vne1A",2.0667,"1","group4",3,2,85409
"16085",88,"1Vne1A",2.4521,"0","group4",2,3,85409
"16086",88,"1Vne1A",2.052,"0","group4",2,3,85409
"16087",88,"1Vne1A",0.8042,"0","group4",2,3,85409
"16088",88,"1Vne1A",0.6693,"0","group4",2,3,85409
"16089",88,"1Vne1A",3.6365,"1","group4",2,1,85409
"16090",88,"1Vne1A",4.9983,"1","group4",2,1,85409
"16091",88,"1Vne1A",1.2865,"1","group4",2,1,85409
"16092",88,"1Vne1A",1.6962,"1","group4",2,1,85409
"16093",88,"1Vne1A",1.6193,"0","group4",2,1,85409
"16094",88,"1Vne1A",2.9659,"0","group4",2,1,85409
"16095",88,"1Vne1A",1.1862,"0","group4",2,1,85409
"16096",88,"1Vne1A",1.3971,"0","group4",2,1,85409
"16097",88,"1Vne1A",3.4392,"1","group4",2,1,85409
"16098",88,"1Vne1A",1.6012,"1","group4",2,1,85409
"16099",88,"1Vne1A",2.2961,"1","group4",2,1,85409
"16100",88,"1Vne1A",2.4025,"1","group4",2,1,85409
"1877",89,"0V0A",5.185,"1","group2",4,5,96526
"1878",89,"0V0A",8.05114691654217,"0","group2",4,5,96526
"1879",89,"0V0A",2.5299,"0","group2",4,5,96526
"1880",89,"0V0A",2.3289,"1","group2",4,5,96526
"1881",89,"0V0A",2.4439,"1","group2",4,5,96526
"1882",89,"0V0A",4.2649,"0","group2",4,5,96526
"1883",89,"0V0A",4.527,"0","group2",4,5,96526
"1884",89,"0V0A",2.121,"1","group2",4,5,96526
"1885",89,"0V0A",5.892,"0","group2",4,5,96526
"1886",89,"0V0A",2.1969,"0","group2",4,5,96526
"1887",89,"0V0A",2.399,"1","group2",4,5,96526
"1888",89,"0V0A",2.563,"0","group2",4,5,96526
"1889",89,"0V0A",1.944,"1","group2",5,5,96526
"1890",89,"0V0A",1.9439,"1","group2",5,5,96526
"1891",89,"0V0A",1.612,"0","group2",5,5,96526
"1892",89,"0V0A",1.71,"1","group2",5,5,96526
"1893",89,"0V0A",3.528,"0","group2",4,5,96526
"1894",89,"0V0A",2.449,"1","group2",4,5,96526
"1895",89,"0V0A",4.2599,"1","group2",4,5,96526
"1896",89,"0V0A",3.826,"0","group2",4,5,96526
"1897",89,"0V0A",2.1939,"1","group2",4,5,96526
"1898",89,"0V0A",3.382,"1","group2",4,5,96526
"1899",89,"0V0A",3.538,"0","group2",4,5,96526
"1900",89,"0V0A",4.451,"0","group2",4,5,96526
"1901",89,"0V0A",3.0869,"1","group2",4,5,96526
"1902",89,"0V0A",1.8589,"0","group2",4,5,96526
"1903",89,"0V0A",2.707,"0","group2",4,5,96526
"1904",89,"0V0A",2.8969,"1","group2",4,5,96526
"5433",89,"0V1A",3.4939,"0","group2",4,5,96526
"5434",89,"0V1A",3.0539,"0","group2",4,5,96526
"5435",89,"0V1A",4.8799,"0","group2",4,5,96526
"5436",89,"0V1A",4.642,"0","group2",4,5,96526
"5437",89,"0V1A",1.7029,"1","group2",4,5,96526
"5438",89,"0V1A",5.003,"0","group2",4,5,96526
"5439",89,"0V1A",2.0839,"1","group2",4,5,96526
"5440",89,"0V1A",4.8779,"1","group2",4,5,96526
"5441",89,"0V1A",2.121,"1","group2",4,5,96526
"5442",89,"0V1A",2.264,"1","group2",4,5,96526
"5443",89,"0V1A",4.6579,"0","group2",4,5,96526
"5444",89,"0V1A",4.149,"1","group2",4,5,96526
"5445",89,"0V1A",1.4669,"1","group2",5,5,96526
"5446",89,"0V1A",1.7119,"1","group2",5,5,96526
"5447",89,"0V1A",6.5249,"1","group2",5,5,96526
"5448",89,"0V1A",1.47,"1","group2",5,5,96526
"5449",89,"0V1A",4.1689,"0","group2",4,5,96526
"5450",89,"0V1A",1.9789,"0","group2",4,5,96526
"5451",89,"0V1A",1.7199,"1","group2",4,5,96526
"5452",89,"0V1A",2.0279,"0","group2",4,5,96526
"5453",89,"0V1A",2.1519,"1","group2",4,5,96526
"5454",89,"0V1A",1.3789,"1","group2",4,5,96526
"5455",89,"0V1A",1.7529,"0","group2",4,5,96526
"5456",89,"0V1A",2.2469,"1","group2",4,5,96526
"5457",89,"0V1A",2.546,"1","group2",4,5,96526
"5458",89,"0V1A",3.8319,"0","group2",4,5,96526
"5459",89,"0V1A",1.8289,"0","group2",4,5,96526
"5460",89,"0V1A",1.1619,"0","group2",4,5,96526
"8989",89,"1V0A",4.398,"0","group2",4,5,96526
"8990",89,"1V0A",5.846,"1","group2",4,5,96526
"8991",89,"1V0A",2.6689,"1","group2",4,5,96526
"8992",89,"1V0A",7.0659,"1","group2",4,5,96526
"8993",89,"1V0A",4.2749,"0","group2",4,5,96526
"8994",89,"1V0A",2.3289,"0","group2",4,5,96526
"8995",89,"1V0A",8.05114691654217,"1","group2",4,5,96526
"8996",89,"1V0A",7.503,"1","group2",4,5,96526
"8997",89,"1V0A",2.285,"0","group2",4,5,96526
"8998",89,"1V0A",2.699,"1","group2",4,5,96526
"8999",89,"1V0A",2.083,"1","group2",4,5,96526
"9000",89,"1V0A",1.5589,"1","group2",4,5,96526
"9001",89,"1V0A",8.05114691654217,"1","group2",5,5,96526
"9002",89,"1V0A",6.6979,"0","group2",5,5,96526
"9003",89,"1V0A",1.834,"0","group2",5,5,96526
"9004",89,"1V0A",3.2509,"0","group2",5,5,96526
"9005",89,"1V0A",2.7459,"0","group2",4,5,96526
"9006",89,"1V0A",1.9189,"0","group2",4,5,96526
"9007",89,"1V0A",3.204,"0","group2",4,5,96526
"9008",89,"1V0A",1.5869,"0","group2",4,5,96526
"9009",89,"1V0A",3.2649,"0","group2",4,5,96526
"9010",89,"1V0A",2.445,"1","group2",4,5,96526
"9011",89,"1V0A",2.061,"1","group2",4,5,96526
"9012",89,"1V0A",1.826,"1","group2",4,5,96526
"9013",89,"1V0A",5.443,"1","group2",4,5,96526
"9014",89,"1V0A",3.1649,"1","group2",4,5,96526
"9015",89,"1V0A",1.6779,"1","group2",4,5,96526
"9016",89,"1V0A",1.3559,"0","group2",4,5,96526
"12545",89,"1V1A",3.264,"0","group2",4,5,96526
"12546",89,"1V1A",2.5599,"0","group2",4,5,96526
"12547",89,"1V1A",4.027,"0","group2",4,5,96526
"12548",89,"1V1A",5.3569,"0","group2",4,5,96526
"12549",89,"1V1A",2.0439,"1","group2",4,5,96526
"12550",89,"1V1A",2.8639,"1","group2",4,5,96526
"12551",89,"1V1A",2.8999,"1","group2",4,5,96526
"12552",89,"1V1A",1.6929,"1","group2",4,5,96526
"12553",89,"1V1A",2.364,"1","group2",4,5,96526
"12554",89,"1V1A",2.0799,"1","group2",4,5,96526
"12555",89,"1V1A",2.0589,"0","group2",4,5,96526
"12556",89,"1V1A",8.05114691654217,"1","group2",4,5,96526
"12557",89,"1V1A",2.2319,"1","group2",5,5,96526
"12558",89,"1V1A",2.0799,"1","group2",5,5,96526
"12559",89,"1V1A",2.086,"1","group2",5,5,96526
"12560",89,"1V1A",2.9749,"0","group2",5,5,96526
"12561",89,"1V1A",1.65,"0","group2",4,5,96526
"12562",89,"1V1A",1.6489,"0","group2",4,5,96526
"12563",89,"1V1A",1.576,"0","group2",4,5,96526
"12564",89,"1V1A",1.6179,"0","group2",4,5,96526
"12565",89,"1V1A",4.652,"0","group2",4,5,96526
"12566",89,"1V1A",2.239,"1","group2",4,5,96526
"12567",89,"1V1A",1.802,"1","group2",4,5,96526
"12568",89,"1V1A",2.447,"1","group2",4,5,96526
"12569",89,"1V1A",2.6019,"1","group2",4,5,96526
"12570",89,"1V1A",2.4379,"1","group2",4,5,96526
"12571",89,"1V1A",2.0979,"0","group2",4,5,96526
"12572",89,"1V1A",1.028,"0","group2",4,5,96526
"16101",89,"1Vne1A",3.3909,"1","group2",4,5,96526
"16102",89,"1Vne1A",3.562,"1","group2",4,5,96526
"16103",89,"1Vne1A",6.7079,"0","group2",4,5,96526
"16104",89,"1Vne1A",2.245,"1","group2",4,5,96526
"16105",89,"1Vne1A",3.033,"1","group2",4,5,96526
"16106",89,"1Vne1A",2.821,"0","group2",4,5,96526
"16107",89,"1Vne1A",2.431,"0","group2",4,5,96526
"16108",89,"1Vne1A",2.0529,"0","group2",4,5,96526
"16109",89,"1Vne1A",3.3299,"0","group2",4,5,96526
"16110",89,"1Vne1A",2.2799,"0","group2",4,5,96526
"16111",89,"1Vne1A",1.803,"0","group2",4,5,96526
"16112",89,"1Vne1A",4.351,"0","group2",4,5,96526
"16113",89,"1Vne1A",2.3099,"0","group2",5,5,96526
"16114",89,"1Vne1A",2.123,"0","group2",5,5,96526
"16115",89,"1Vne1A",1.7349,"0","group2",5,5,96526
"16116",89,"1Vne1A",8.05114691654217,"0","group2",5,5,96526
"16117",89,"1Vne1A",6.4259,"1","group2",4,5,96526
"16118",89,"1Vne1A",4.4699,"1","group2",4,5,96526
"16119",89,"1Vne1A",4.251,"0","group2",4,5,96526
"16120",89,"1Vne1A",1.867,"0","group2",4,5,96526
"16121",89,"1Vne1A",2.028,"0","group2",4,5,96526
"16122",89,"1Vne1A",2.923,"1","group2",4,5,96526
"16123",89,"1Vne1A",2.0439,"1","group2",4,5,96526
"16124",89,"1Vne1A",1.777,"0","group2",4,5,96526
"16125",89,"1Vne1A",3.923,"1","group2",4,5,96526
"16126",89,"1Vne1A",2.351,"1","group2",4,5,96526
"16127",89,"1Vne1A",2.764,"1","group2",4,5,96526
"16128",89,"1Vne1A",2.0119,"1","group2",4,5,96526
"1905",91,"0V0A",4.2558,"1","group4",4,2,95163
"1906",91,"0V0A",2.0622,"0","group4",4,2,95163
"1907",91,"0V0A",2.0154,"1","group4",4,2,95163
"1908",91,"0V0A",2.0943,"1","group4",4,2,95163
"1909",91,"0V0A",2.8741,"0","group4",3,1,95163
"1910",91,"0V0A",2.1793,"1","group4",3,1,95163
"1911",91,"0V0A",2.4038,"0","group4",3,1,95163
"1912",91,"0V0A",2.6964,"0","group4",3,1,95163
"1913",91,"0V0A",1.9374,"0","group4",3,1,95163
"1914",91,"0V0A",2.3097,"0","group4",3,1,95163
"1915",91,"0V0A",2.2191,"0","group4",3,1,95163
"1916",91,"0V0A",1.534,"1","group4",3,1,95163
"1917",91,"0V0A",1.9311,"1","group4",5,3,95163
"1918",91,"0V0A",1.4959,"0","group4",5,3,95163
"1919",91,"0V0A",2.5734,"0","group4",5,3,95163
"1920",91,"0V0A",2.432,"1","group4",5,3,95163
"1921",91,"0V0A",1.5651,"1","group4",5,1,95163
"1922",91,"0V0A",1.5584,"0","group4",5,1,95163
"1923",91,"0V0A",1.7307,"0","group4",5,1,95163
"1924",91,"0V0A",1.9351,"1","group4",5,1,95163
"1925",91,"0V0A",1.8948,"0","group4",2,3,95163
"1926",91,"0V0A",2.2156,"0","group4",2,3,95163
"1927",91,"0V0A",1.2988,"0","group4",2,3,95163
"1928",91,"0V0A",1.551,"0","group4",2,3,95163
"1929",91,"0V0A",1.7837,"1","group4",4,2,95163
"1930",91,"0V0A",0.9142,"1","group4",4,2,95163
"1931",91,"0V0A",1.2039,"1","group4",4,2,95163
"1932",91,"0V0A",1.1864,"0","group4",4,2,95163
"5461",91,"0V1A",2.4403,"0","group4",4,2,95163
"5462",91,"0V1A",1.9666,"1","group4",4,2,95163
"5463",91,"0V1A",2.464,"0","group4",4,2,95163
"5464",91,"0V1A",2.1032,"0","group4",4,2,95163
"5465",91,"0V1A",3.5333,"0","group4",3,1,95163
"5466",91,"0V1A",2.1706,"0","group4",3,1,95163
"5467",91,"0V1A",1.9869,"1","group4",3,1,95163
"5468",91,"0V1A",1.4855,"0","group4",3,1,95163
"5469",91,"0V1A",4.81614000002568,"1","group4",3,1,95163
"5470",91,"0V1A",4.81614000002568,"0","group4",3,1,95163
"5471",91,"0V1A",0.866,"1","group4",3,1,95163
"5472",91,"0V1A",1.5038,"1","group4",3,1,95163
"5473",91,"0V1A",3.1112,"1","group4",5,3,95163
"5474",91,"0V1A",1.8125,"0","group4",5,3,95163
"5475",91,"0V1A",1.9284,"1","group4",5,3,95163
"5476",91,"0V1A",1.5889,"1","group4",5,3,95163
"5477",91,"0V1A",2.7251,"1","group4",5,1,95163
"5478",91,"0V1A",1.2679,"1","group4",5,1,95163
"5479",91,"0V1A",2.3797,"0","group4",5,1,95163
"5480",91,"0V1A",2.2214,"0","group4",5,1,95163
"5481",91,"0V1A",2.0432,"1","group4",2,3,95163
"5482",91,"0V1A",1.8511,"1","group4",2,3,95163
"5483",91,"0V1A",2.4546,"0","group4",2,3,95163
"5484",91,"0V1A",2.207,"0","group4",2,3,95163
"5485",91,"0V1A",1.5667,"1","group4",4,2,95163
"5486",91,"0V1A",3.083,"0","group4",4,2,95163
"5487",91,"0V1A",1.694,"0","group4",4,2,95163
"5488",91,"0V1A",1.231,"0","group4",4,2,95163
"9017",91,"1V0A",3.1905,"1","group4",4,2,95163
"9018",91,"1V0A",4.81614000002568,"1","group4",4,2,95163
"9019",91,"1V0A",2.3803,"0","group4",4,2,95163
"9020",91,"1V0A",1.9343,"0","group4",4,2,95163
"9021",91,"1V0A",1.8172,"0","group4",3,1,95163
"9022",91,"1V0A",1.8399,"0","group4",3,1,95163
"9023",91,"1V0A",1.8684,"0","group4",3,1,95163
"9024",91,"1V0A",1.9782,"0","group4",3,1,95163
"9025",91,"1V0A",2.3483,"0","group4",3,1,95163
"9026",91,"1V0A",0.8983,"1","group4",3,1,95163
"9027",91,"1V0A",3.4321,"0","group4",3,1,95163
"9028",91,"1V0A",1.6612,"1","group4",3,1,95163
"9029",91,"1V0A",1.1429,"0","group4",5,3,95163
"9030",91,"1V0A",2.6922,"0","group4",5,3,95163
"9031",91,"1V0A",1.9609,"1","group4",5,3,95163
"9032",91,"1V0A",1.3186,"0","group4",5,3,95163
"9033",91,"1V0A",1.8484,"0","group4",5,1,95163
"9034",91,"1V0A",2.0741,"1","group4",5,1,95163
"9035",91,"1V0A",1.5221,"0","group4",5,1,95163
"9036",91,"1V0A",1.7037,"0","group4",5,1,95163
"9037",91,"1V0A",4.81614000002568,"1","group4",2,3,95163
"9038",91,"1V0A",2.4088,"0","group4",2,3,95163
"9039",91,"1V0A",1.1176,"1","group4",2,3,95163
"9040",91,"1V0A",1.4404,"0","group4",2,3,95163
"9041",91,"1V0A",2.0471,"1","group4",4,2,95163
"9042",91,"1V0A",1.7448,"0","group4",4,2,95163
"9043",91,"1V0A",0.8052,"1","group4",4,2,95163
"9044",91,"1V0A",1.4301,"0","group4",4,2,95163
"12573",91,"1V1A",3.4156,"0","group4",4,2,95163
"12574",91,"1V1A",4.0276,"0","group4",4,2,95163
"12575",91,"1V1A",1.7615,"0","group4",4,2,95163
"12576",91,"1V1A",1.9078,"0","group4",4,2,95163
"12577",91,"1V1A",2.998,"0","group4",3,1,95163
"12578",91,"1V1A",1.6847,"0","group4",3,1,95163
"12579",91,"1V1A",1.2483,"0","group4",3,1,95163
"12580",91,"1V1A",1.9496,"0","group4",3,1,95163
"12581",91,"1V1A",1.3059,"1","group4",3,1,95163
"12582",91,"1V1A",2.119,"0","group4",3,1,95163
"12583",91,"1V1A",1.4967,"1","group4",3,1,95163
"12584",91,"1V1A",3.4091,"0","group4",3,1,95163
"12585",91,"1V1A",1.6268,"0","group4",5,3,95163
"12586",91,"1V1A",1.5808,"0","group4",5,3,95163
"12587",91,"1V1A",1.215,"0","group4",5,3,95163
"12588",91,"1V1A",1.5071,"1","group4",5,3,95163
"12589",91,"1V1A",2.3263,"0","group4",5,1,95163
"12590",91,"1V1A",1.1872,"0","group4",5,1,95163
"12591",91,"1V1A",1.9388,"0","group4",5,1,95163
"12592",91,"1V1A",2.1261,"0","group4",5,1,95163
"12593",91,"1V1A",2.9176,"1","group4",2,3,95163
"12594",91,"1V1A",0.7413,"1","group4",2,3,95163
"12595",91,"1V1A",1.3931,"0","group4",2,3,95163
"12596",91,"1V1A",1.9745,"0","group4",2,3,95163
"12597",91,"1V1A",2.4382,"1","group4",4,2,95163
"12598",91,"1V1A",0.8908,"1","group4",4,2,95163
"12599",91,"1V1A",1.6184,"0","group4",4,2,95163
"12600",91,"1V1A",1.8176,"0","group4",4,2,95163
"16129",91,"1Vne1A",3.6878,"1","group4",4,2,95163
"16130",91,"1Vne1A",4.81614000002568,"0","group4",4,2,95163
"16131",91,"1Vne1A",2.9543,"0","group4",4,2,95163
"16132",91,"1Vne1A",2.6565,"1","group4",4,2,95163
"16133",91,"1Vne1A",2.9902,"0","group4",3,1,95163
"16134",91,"1Vne1A",2.0237,"0","group4",3,1,95163
"16135",91,"1Vne1A",1.687,"0","group4",3,1,95163
"16136",91,"1Vne1A",2.0584,"0","group4",3,1,95163
"16137",91,"1Vne1A",2.2179,"0","group4",3,1,95163
"16138",91,"1Vne1A",1.3491,"0","group4",3,1,95163
"16139",91,"1Vne1A",2.722,"1","group4",3,1,95163
"16140",91,"1Vne1A",1.8349,"1","group4",3,1,95163
"16141",91,"1Vne1A",3.0568,"0","group4",5,3,95163
"16142",91,"1Vne1A",3.0946,"1","group4",5,3,95163
"16143",91,"1Vne1A",4.167,"1","group4",5,3,95163
"16144",91,"1Vne1A",4.81614000002568,"0","group4",5,3,95163
"16145",91,"1Vne1A",3.1096,"0","group4",5,1,95163
