,subj_idx,movie,movie_arousal,movie_valence
97,234,imageLH13,5.0,2.0
98,234,imageHL5,2.0,4.0
99,234,imageHL4,4.0,3.0
100,234,imageHH11,3.0,4.0
101,234,imageLH8,4.0,2.0
141,234,imageHL10,2.0,5.0
142,234,imageHH14,3.0,4.0
143,234,imageHH6,3.0,4.0
144,234,imageLL11,5.0,1.0
145,234,imageLH9,5.0,1.0
146,234,imageHL6,3.0,3.0
147,234,imageLH11,5.0,1.0
148,234,imageLL5,5.0,1.0
188,234,imageLL12,4.0,1.0
189,234,imageLH10,4.0,1.0
190,234,imageLH3,5.0,1.0
191,234,imageHL11,2.0,3.0
192,234,imageHH8,2.0,4.0
193,234,imageHL8,2.0,3.0
194,234,imageHH10,3.0,2.0
195,234,imageLL4,3.0,1.0
235,234,imageHL12,2.0,5.0
236,234,imageHL7,2.0,1.0
237,234,imageLL8,4.0,1.0
238,234,imageLH5,5.0,1.0
239,234,imageHH2,4.0,4.0
240,234,imageLH12,5.0,1.0
241,234,imageLL3,4.0,2.0
242,234,imageHH5,2.0,4.0
282,234,imageHL9,2.0,4.0
283,234,imageLH4,4.0,2.0
284,234,imageLL2,5.0,1.0
285,234,imageHL14,3.0,3.0
286,234,imageHH7,2.0,4.0
287,234,imageHH1,4.0,2.0
288,234,imageLH2,5.0,1.0
289,234,imageLL1,5.0,1.0
0,236,imageLL1,3.0,2.0
1,236,imageHH6,2.0,3.0
2,236,imageHL8,2.0,3.0
3,236,imageHL11,2.0,3.0
4,236,imageLL10,3.0,2.0
5,236,imageLH7,4.0,1.0
6,236,imageLH11,3.0,3.0
7,236,imageHH7,2.0,4.0
47,236,imageHL6,3.0,3.0
48,236,imageLL2,3.0,3.0
49,236,imageHL14,2.0,3.0
50,236,imageLH8,3.0,3.0
51,236,imageHH9,3.0,4.0
52,236,imageHH5,1.0,3.0
53,236,imageLH4,4.0,3.0
54,236,imageLL13,3.0,2.0
94,236,imageHH4,2.0,4.0
95,236,imageLL7,4.0,3.0
96,236,imageHL4,4.0,4.0
97,236,imageLH12,4.0,3.0
98,236,imageLL11,4.0,3.0
99,236,imageHL10,3.0,4.0
100,236,imageHH11,4.0,3.0
101,236,imageLH3,3.0,3.0
141,236,imageHH14,3.0,3.0
142,236,imageHL3,1.0,3.0
143,236,imageHL13,2.0,3.0
144,236,imageLH9,3.0,2.0
145,236,imageLL4,3.0,2.0
146,236,imageHH10,1.0,2.0
147,236,imageLL9,4.0,3.0
148,236,imageLH5,3.0,3.0
188,236,imageLL8,4.0,3.0
189,236,imageHH12,4.0,4.0
190,236,imageLH10,5.0,1.0
191,236,imageLL5,4.0,2.0
192,236,imageHH8,4.0,4.0
193,236,imageHL9,2.0,3.0
194,236,imageLH2,4.0,2.0
195,236,imageHL12,1.0,3.0
235,236,imageHL2,3.0,4.0
236,236,imageLL12,3.0,3.0
237,236,imageHH2,4.0,4.0
238,236,imageHL1,4.0,4.0
239,236,imageHH3,2.0,2.0
240,236,imageLH14,3.0,1.0
241,236,imageLH13,3.0,3.0
242,236,imageLL3,4.0,4.0
282,236,imageLH6,3.0,2.0
283,236,imageHH1,3.0,3.0
284,236,imageLL6,3.0,1.0
285,236,imageHH13,3.0,3.0
286,236,imageHL7,3.0,4.0
287,236,imageLL14,4.0,3.0
288,236,imageHL5,3.0,3.0
289,236,imageLH1,5.0,1.0
0,238,imageHH1,3.0,3.0
1,238,imageLH10,2.0,3.0
2,238,imageHH9,3.0,4.0
3,238,imageHL7,3.0,3.0
4,238,imageHL12,3.0,3.0
5,238,imageLH7,2.0,2.0
6,238,imageLL11,2.0,2.0
7,238,imageLL1,2.0,1.0
47,238,imageHH2,3.0,3.0
48,238,imageHH14,4.0,4.0
49,238,imageHL3,4.0,4.0
50,238,imageLH2,3.0,3.0
51,238,imageHL11,3.0,3.0
52,238,imageLL7,5.0,5.0
53,238,imageLH1,4.0,4.0
54,238,imageLL6,3.0,3.0
94,238,imageHL5,4.0,4.0
95,238,imageLH14,3.0,3.0
96,238,imageHH13,4.0,4.0
97,238,imageHL1,4.0,4.0
98,238,imageLL2,4.0,4.0
99,238,imageLH5,4.0,4.0
100,238,imageLL14,4.0,3.0
101,238,imageHH10,3.0,3.0
141,238,imageHL6,3.0,3.0
142,238,imageHL9,3.0,4.0
143,238,imageHH7,4.0,4.0
144,238,imageLL4,1.0,1.0
145,238,imageLH13,3.0,2.0
146,238,imageLL13,3.0,3.0
147,238,imageHH6,3.0,3.0
148,238,imageLH11,3.0,3.0
188,238,imageHH3,2.0,3.0
189,238,imageHH4,3.0,3.0
190,238,imageLH9,3.0,3.0
191,238,imageLL5,3.0,3.0
192,238,imageHL4,4.0,4.0
193,238,imageLH8,3.0,3.0
194,238,imageHL13,3.0,3.0
195,238,imageLL8,4.0,3.0
235,238,imageHL2,3.0,3.0
236,238,imageHH8,4.0,4.0
237,238,imageHL10,4.0,4.0
238,238,imageLH12,4.0,3.0
239,238,imageHH12,4.0,3.0
240,238,imageLL9,3.0,3.0
241,238,imageLH6,4.0,3.0
242,238,imageLL3,3.0,3.0
282,238,imageHL8,2.0,3.0
283,238,imageLL10,1.0,1.0
284,238,imageHH11,4.0,3.0
285,238,imageLH4,3.0,2.0
286,238,imageHL14,3.0,3.0
287,238,imageLL12,3.0,3.0
288,238,imageLH3,3.0,3.0
289,238,imageHH5,3.0,3.0
0,239,imageLL5,3.0,1.0
1,239,imageHH5,2.0,3.0
2,239,imageLL4,4.0,1.0
3,239,imageHH13,4.0,3.0
4,239,imageHL6,2.0,3.0
5,239,imageLH1,4.0,1.0
6,239,imageLH9,4.0,1.0
7,239,imageHL12,1.0,3.0
47,239,imageLH3,4.0,1.0
48,239,imageLL11,3.0,2.0
49,239,imageHH6,1.0,3.0
50,239,imageHL9,2.0,3.0
51,239,imageLL6,3.0,1.0
52,239,imageHL3,3.0,1.0
53,239,imageLH2,4.0,1.0
54,239,imageHH14,1.0,4.0
94,239,imageHH2,3.0,3.0
95,239,imageHH9,3.0,3.0
96,239,imageLH8,3.0,1.0
97,239,imageLL8,3.0,1.0
98,239,imageHL7,3.0,2.0
99,239,imageHL14,1.0,3.0
100,239,imageLH5,4.0,2.0
101,239,imageLL10,3.0,1.0
141,239,imageLL12,2.0,3.0
142,239,imageLH6,4.0,1.0
143,239,imageHL4,3.0,3.0
144,239,imageHL2,2.0,3.0
145,239,imageLH7,4.0,1.0
146,239,imageHH8,2.0,3.0
147,239,imageHH1,3.0,1.0
148,239,imageLL14,3.0,1.0
188,239,imageHL8,1.0,3.0
189,239,imageHH10,2.0,2.0
190,239,imageLH10,4.0,1.0
191,239,imageLH4,4.0,1.0
192,239,imageHH12,4.0,1.0
193,239,imageHL10,1.0,3.0
194,239,imageLL3,3.0,2.0
195,239,imageLL9,4.0,1.0
235,239,imageLH11,3.0,1.0
236,239,imageHL11,2.0,3.0
237,239,imageLL13,3.0,1.0
238,239,imageLL1,4.0,1.0
239,239,imageLH14,4.0,1.0
240,239,imageHH4,2.0,2.0
241,239,imageHH3,1.0,2.0
242,239,imageHL5,3.0,3.0
282,239,imageHL13,2.0,3.0
283,239,imageHH11,3.0,2.0
284,239,imageLH13,3.0,1.0
285,239,imageLH12,4.0,2.0
286,239,imageLL2,4.0,1.0
287,239,imageLL7,4.0,1.0
288,239,imageHH7,3.0,3.0
289,239,imageHL1,2.0,3.0
0,240,imageLH14,3.0,3.0
1,240,imageHH13,3.0,2.0
2,240,imageLL2,3.0,2.0
3,240,imageHH7,1.0,3.0
4,240,imageLH8,3.0,3.0
5,240,imageHL14,2.0,4.0
6,240,imageHL13,2.0,3.0
7,240,imageLL4,3.0,2.0
47,240,imageLH11,3.0,3.0
48,240,imageHH11,4.0,4.0
49,240,imageHH1,3.0,3.0
50,240,imageHL2,3.0,4.0
51,240,imageLL13,3.0,4.0
52,240,imageHL12,2.0,3.0
53,240,imageLL1,4.0,2.0
54,240,imageLH5,4.0,2.0
94,240,imageLH2,4.0,2.0
95,240,imageHH2,3.0,3.0
96,240,imageLH9,3.0,2.0
97,240,imageLL10,2.0,2.0
98,240,imageLL11,4.0,2.0
99,240,imageHH14,1.0,4.0
100,240,imageHL3,2.0,4.0
101,240,imageHL10,3.0,4.0
141,240,imageHL8,2.0,3.0
142,240,imageLH4,4.0,2.0
143,240,imageHL1,3.0,4.0
144,240,imageLL5,4.0,2.0
145,240,imageHH10,2.0,3.0
146,240,imageLL3,2.0,3.0
147,240,imageHH6,2.0,2.0
148,240,imageLH1,4.0,1.0
188,240,imageHH8,3.0,4.0
189,240,imageLH10,4.0,2.0
190,240,imageLL7,4.0,2.0
191,240,imageLL6,2.0,1.0
192,240,imageHL6,2.0,3.0
193,240,imageHL5,3.0,3.0
194,240,imageHH3,2.0,3.0
195,240,imageLH3,3.0,2.0
235,240,imageHL9,2.0,3.0
236,240,imageHL4,3.0,4.0
237,240,imageLH6,4.0,3.0
238,240,imageHH4,2.0,4.0
239,240,imageHH12,3.0,4.0
240,240,imageLL8,3.0,2.0
241,240,imageLH7,4.0,2.0
242,240,imageLL12,3.0,2.0
282,240,imageLH13,4.0,2.0
283,240,imageHL11,2.0,4.0
284,240,imageHL7,2.0,3.0
285,240,imageHH5,2.0,3.0
286,240,imageLH12,3.0,2.0
287,240,imageLL14,3.0,1.0
288,240,imageHH9,2.0,4.0
289,240,imageLL9,4.0,1.0
0,241,imageLH1,4.0,4.0
1,241,imageLL4,3.0,2.0
2,241,imageHH3,2.0,2.0
3,241,imageHH1,4.0,4.0
4,241,imageLL7,3.0,4.0
5,241,imageLH6,4.0,4.0
6,241,imageHL8,3.0,3.0
7,241,imageHL5,4.0,3.0
47,241,imageHH6,4.0,4.0
48,241,imageHH2,3.0,3.0
49,241,imageLH2,4.0,3.0
50,241,imageHL10,2.0,2.0
51,241,imageLH3,4.0,4.0
52,241,imageLL1,4.0,3.0
53,241,imageHL7,2.0,2.0
54,241,imageLL11,4.0,4.0
94,241,imageLH12,4.0,4.0
95,241,imageLL8,3.0,3.0
96,241,imageHH10,2.0,2.0
97,241,imageHH11,3.0,3.0
98,241,imageHL9,3.0,2.0
99,241,imageLL12,3.0,3.0
100,241,imageHL4,4.0,4.0
101,241,imageLH7,3.0,4.0
141,241,imageLH11,4.0,4.0
142,241,imageLL3,3.0,3.0
143,241,imageHL11,2.0,2.0
144,241,imageLH5,4.0,4.0
145,241,imageHH14,2.0,2.0
146,241,imageLL10,3.0,3.0
147,241,imageHH9,3.0,2.0
148,241,imageHL3,3.0,2.0
188,241,imageHH8,3.0,3.0
189,241,imageHH4,3.0,3.0
190,241,imageLH9,4.0,4.0
191,241,imageHL6,3.0,3.0
192,241,imageLL14,4.0,4.0
193,241,imageHL13,3.0,3.0
194,241,imageLH8,3.0,4.0
195,241,imageLL9,4.0,4.0
235,241,imageLH13,4.0,2.0
236,241,imageHL14,3.0,3.0
237,241,imageLH4,4.0,3.0
238,241,imageLL2,4.0,2.0
239,241,imageHH12,4.0,4.0
240,241,imageHL12,3.0,3.0
241,241,imageLL5,4.0,3.0
242,241,imageHH5,3.0,3.0
282,241,imageHL2,3.0,2.0
283,241,imageLL6,3.0,2.0
284,241,imageHH13,3.0,3.0
285,241,imageLH10,4.0,2.0
286,241,imageHL1,2.0,2.0
287,241,imageLL13,3.0,2.0
288,241,imageHH7,3.0,2.0
289,241,imageLH14,4.0,2.0
0,242,imageHL4,3.0,4.0
1,242,imageHH4,2.0,4.0
2,242,imageHL9,4.0,2.0
3,242,imageLL1,5.0,2.0
4,242,imageHH8,1.0,3.0
5,242,imageLL2,2.0,2.0
6,242,imageLH5,2.0,3.0
7,242,imageLH10,3.0,2.0
47,242,imageHH2,3.0,4.0
48,242,imageHH14,2.0,3.0
49,242,imageHL11,4.0,3.0
50,242,imageLH11,5.0,4.0
51,242,imageHL8,2.0,3.0
52,242,imageLL10,4.0,3.0
53,242,imageLH8,2.0,2.0
54,242,imageLL5,3.0,4.0
94,242,imageHH1,4.0,3.0
95,242,imageLL14,3.0,4.0
96,242,imageHL1,4.0,3.0
97,242,imageLH6,4.0,5.0
98,242,imageLH1,4.0,3.0
99,242,imageHH10,4.0,3.0
100,242,imageHL2,2.0,2.0
101,242,imageLL12,4.0,2.0
141,242,imageLH13,3.0,2.0
142,242,imageLL13,4.0,1.0
143,242,imageHH5,1.0,3.0
144,242,imageHL7,3.0,2.0
145,242,imageLH7,4.0,2.0
146,242,imageHH3,4.0,2.0
147,242,imageLL11,4.0,3.0
148,242,imageHL14,2.0,3.0
188,242,imageHH6,3.0,4.0
189,242,imageLH12,5.0,5.0
190,242,imageHH11,5.0,3.0
191,242,imageLL6,4.0,2.0
192,242,imageLH2,5.0,4.0
193,242,imageHL5,4.0,2.0
194,242,imageLL7,1.0,3.0
195,242,imageHL12,4.0,2.0
235,242,imageLH4,4.0,2.0
236,242,imageHL3,2.0,2.0
237,242,imageHL13,4.0,2.0
238,242,imageLH3,5.0,5.0
239,242,imageHH9,4.0,3.0
240,242,imageLL8,3.0,3.0
241,242,imageHH7,2.0,3.0
242,242,imageLL9,4.0,2.0
282,242,imageLH14,3.0,1.0
283,242,imageHL10,2.0,1.0
284,242,imageHH12,4.0,4.0
285,242,imageHH13,4.0,4.0
286,242,imageHL6,5.0,4.0
287,242,imageLL4,5.0,4.0
288,242,imageLL3,3.0,4.0
289,242,imageLH9,5.0,4.0
0,243,imageLH6,4.0,1.0
1,243,imageHL2,1.0,4.0
2,243,imageHH7,2.0,4.0
3,243,imageHH4,1.0,4.0
4,243,imageLH1,4.0,1.0
5,243,imageLL1,5.0,1.0
6,243,imageHL14,1.0,3.0
7,243,imageLL6,1.0,1.0
47,243,imageLH2,5.0,2.0
48,243,imageHL9,1.0,3.0
49,243,imageLH10,5.0,1.0
50,243,imageLL7,5.0,2.0
51,243,imageHH9,2.0,3.0
52,243,imageHH3,1.0,2.0
53,243,imageLL9,3.0,2.0
54,243,imageHL6,3.0,3.0
94,243,imageHL4,3.0,2.0
95,243,imageLL11,4.0,2.0
96,243,imageHH13,4.0,2.0
97,243,imageHL8,1.0,3.0
98,243,imageLH12,5.0,3.0
99,243,imageHH14,2.0,3.0
100,243,imageLL12,2.0,1.0
101,243,imageLH11,4.0,2.0
141,243,imageLH8,4.0,2.0
142,243,imageHL5,3.0,3.0
143,243,imageHL11,1.0,3.0
144,243,imageHH2,4.0,3.0
145,243,imageLL8,5.0,2.0
146,243,imageHH10,1.0,2.0
147,243,imageLL2,2.0,2.0
148,243,imageLH4,3.0,3.0
188,243,imageHH6,2.0,3.0
189,243,imageHL7,3.0,3.0
190,243,imageLH7,4.0,2.0
191,243,imageHL13,1.0,1.0
192,243,imageHH5,2.0,3.0
193,243,imageLL13,1.0,1.0
194,243,imageLH3,4.0,3.0
195,243,imageLL3,2.0,2.0
235,243,imageLH9,4.0,1.0
236,243,imageLL4,5.0,2.0
237,243,imageHL10,1.0,3.0
238,243,imageHL1,4.0,4.0
239,243,imageHH11,4.0,3.0
240,243,imageLL14,3.0,3.0
241,243,imageHH12,5.0,4.0
242,243,imageLH13,2.0,1.0
282,243,imageLL10,1.0,1.0
283,243,imageLH14,2.0,1.0
284,243,imageHL12,1.0,3.0
285,243,imageHL3,1.0,2.0
286,243,imageHH8,1.0,3.0
287,243,imageLL5,5.0,2.0
288,243,imageLH5,4.0,2.0
289,243,imageHH1,3.0,3.0
0,244,imageHL11,1.0,2.0
1,244,imageLH3,5.0,1.0
2,244,imageHH8,3.0,4.0
3,244,imageLL14,4.0,1.0
4,244,imageLL1,4.0,1.0
5,244,imageHL1,3.0,5.0
6,244,imageHH11,5.0,3.0
7,244,imageLH12,5.0,2.0
47,244,imageHH7,3.0,5.0
48,244,imageHH1,4.0,1.0
49,244,imageHL4,4.0,2.0
50,244,imageLH2,5.0,1.0
51,244,imageLH11,4.0,2.0
52,244,imageLL13,3.0,1.0
53,244,imageLL12,4.0,2.0
54,244,imageHL10,1.0,3.0
94,244,imageLL2,4.0,1.0
95,244,imageLH9,4.0,2.0
96,244,imageHH2,3.0,4.0
97,244,imageHH10,2.0,2.0
98,244,imageHL7,2.0,1.0
99,244,imageHL6,1.0,3.0
100,244,imageLH4,5.0,2.0
101,244,imageLL7,5.0,2.0
141,244,imageLL8,4.0,2.0
142,244,imageHL8,1.0,3.0
143,244,imageLH8,4.0,2.0
144,244,imageHH3,2.0,3.0
145,244,imageLH1,5.0,1.0
146,244,imageLL4,4.0,1.0
147,244,imageHH14,2.0,3.0
148,244,imageHL2,1.0,3.0
188,244,imageLH5,5.0,2.0
189,244,imageLH13,4.0,1.0
190,244,imageHL9,1.0,4.0
191,244,imageHL14,2.0,3.0
192,244,imageHH13,4.0,2.0
193,244,imageLL11,4.0,1.0
194,244,imageHH4,3.0,4.0
195,244,imageLL5,4.0,2.0
235,244,imageHH12,3.0,3.0
236,244,imageHH5,1.0,3.0
237,244,imageLH6,5.0,2.0
238,244,imageHL5,2.0,4.0
239,244,imageHL3,2.0,2.0
240,244,imageLL3,3.0,2.0
241,244,imageLL6,4.0,1.0
242,244,imageLH14,4.0,1.0
282,244,imageLH10,5.0,1.0
283,244,imageHL12,2.0,3.0
284,244,imageLH7,4.0,1.0
285,244,imageHL13,3.0,4.0
286,244,imageHH6,3.0,5.0
287,244,imageHH9,4.0,5.0
288,244,imageLL10,1.0,1.0
289,244,imageLL9,2.0,2.0
0,245,imageHH12,4.0,3.0
1,245,imageHH6,4.0,2.0
2,245,imageHL13,1.0,1.0
3,245,imageHL11,2.0,2.0
4,245,imageLH9,3.0,1.0
5,245,imageLH14,3.0,1.0
6,245,imageLL4,5.0,3.0
7,245,imageLL9,3.0,1.0
47,245,imageLH2,3.0,1.0
48,245,imageHH9,3.0,4.0
49,245,imageLH13,3.0,1.0
50,245,imageLL10,2.0,1.0
51,245,imageHH13,1.0,1.0
52,245,imageHL8,2.0,3.0
53,245,imageLL8,4.0,2.0
54,245,imageHL6,1.0,3.0
94,245,imageLH6,3.0,3.0
95,245,imageHH1,4.0,3.0
96,245,imageHH8,2.0,3.0
97,245,imageHL3,2.0,3.0
98,245,imageLL1,4.0,1.0
99,245,imageHL2,3.0,3.0
100,245,imageLL11,3.0,2.0
101,245,imageLH1,1.0,1.0
141,245,imageHH5,3.0,3.0
142,245,imageHH2,3.0,3.0
143,245,imageHL7,2.0,3.0
144,245,imageLL7,3.0,3.0
145,245,imageHL9,3.0,4.0
146,245,imageLL6,2.0,1.0
147,245,imageLH10,4.0,1.0
148,245,imageLH5,4.0,3.0
188,245,imageHL12,2.0,4.0
189,245,imageLL2,2.0,1.0
190,245,imageHL10,3.0,3.0
191,245,imageLL12,1.0,1.0
192,245,imageLH4,3.0,1.0
193,245,imageHH11,1.0,3.0
194,245,imageLH11,2.0,1.0
195,245,imageHH3,1.0,3.0
235,245,imageHH4,1.0,1.0
236,245,imageHH7,3.0,4.0
237,245,imageHL1,3.0,3.0
238,245,imageHL4,1.0,3.0
239,245,imageLL13,2.0,3.0
240,245,imageLL14,2.0,2.0
241,245,imageLH3,3.0,2.0
242,245,imageLH8,2.0,1.0
282,245,imageHH10,2.0,1.0
283,245,imageHH14,3.0,4.0
284,245,imageHL14,3.0,4.0
285,245,imageLL5,4.0,3.0
286,245,imageLH12,3.0,3.0
287,245,imageHL5,3.0,4.0
288,245,imageLH7,1.0,1.0
289,245,imageLL3,1.0,3.0
0,246,imageLL9,5.0,3.0
1,246,imageHH8,3.0,3.0
2,246,imageHH1,5.0,1.0
3,246,imageHL3,4.0,4.0
4,246,imageHL1,4.0,3.0
5,246,imageLL8,4.0,2.0
6,246,imageLH10,4.0,2.0
7,246,imageLH13,4.0,2.0
47,246,imageHH10,3.0,3.0
48,246,imageLL6,2.0,2.0
49,246,imageHL12,4.0,3.0
50,246,imageHL11,2.0,3.0
51,246,imageLH1,5.0,3.0
52,246,imageHH13,1.0,3.0
53,246,imageLH6,3.0,3.0
54,246,imageLL7,1.0,3.0
94,246,imageHH3,4.0,3.0
95,246,imageLH14,4.0,1.0
96,246,imageLL5,4.0,3.0
97,246,imageHH12,3.0,4.0
98,246,imageHL5,5.0,5.0
99,246,imageLH2,2.0,2.0
100,246,imageHL4,5.0,3.0
101,246,imageLL13,1.0,2.0
141,246,imageHL8,1.0,3.0
142,246,imageHL14,3.0,4.0
143,246,imageLL14,1.0,3.0
144,246,imageLL4,4.0,2.0
145,246,imageLH3,1.0,2.0
146,246,imageHH2,4.0,4.0
147,246,imageLH8,2.0,3.0
148,246,imageHH4,1.0,3.0
188,246,imageHL9,2.0,3.0
189,246,imageHL13,2.0,3.0
190,246,imageHH5,3.0,3.0
191,246,imageLL3,3.0,3.0
192,246,imageLL10,3.0,1.0
193,246,imageLH9,1.0,3.0
194,246,imageHH9,3.0,3.0
195,246,imageLH4,2.0,1.0
235,246,imageHH7,4.0,4.0
236,246,imageLH12,4.0,3.0
237,246,imageLL12,2.0,3.0
238,246,imageLH5,4.0,2.0
239,246,imageHH14,3.0,4.0
240,246,imageHL2,1.0,3.0
241,246,imageLL2,2.0,3.0
242,246,imageHL6,1.0,3.0
282,246,imageHH6,4.0,3.0
283,246,imageHH11,5.0,3.0
284,246,imageLL1,5.0,2.0
285,246,imageLH11,2.0,3.0
286,246,imageHL10,3.0,3.0
287,246,imageLL11,2.0,3.0
288,246,imageLH7,5.0,3.0
289,246,imageHL7,2.0,3.0
0,247,imageLL14,3.0,3.0
1,247,imageLH8,2.0,2.0
2,247,imageHL11,1.0,1.0
3,247,imageLL11,3.0,4.0
4,247,imageHH7,1.0,1.0
5,247,imageHH8,2.0,2.0
6,247,imageHL3,1.0,1.0
7,247,imageLH1,4.0,4.0
47,247,imageHH3,1.0,1.0
48,247,imageHL12,1.0,1.0
49,247,imageHL13,2.0,3.0
50,247,imageHH13,3.0,3.0
51,247,imageLH10,2.0,2.0
52,247,imageLH4,2.0,2.0
53,247,imageLL13,1.0,1.0
54,247,imageLL4,1.0,1.0
94,247,imageLH14,2.0,1.0
95,247,imageLL8,3.0,3.0
96,247,imageHH2,1.0,1.0
97,247,imageLL1,1.0,1.0
98,247,imageHH6,1.0,1.0
99,247,imageHL2,1.0,1.0
100,247,imageLH3,3.0,4.0
101,247,imageHL7,1.0,1.0
141,247,imageLH9,2.0,3.0
142,247,imageLL7,1.0,1.0
143,247,imageHL14,3.0,3.0
144,247,imageHL6,3.0,3.0
145,247,imageLH12,3.0,3.0
146,247,imageLL5,1.0,1.0
147,247,imageHH5,1.0,1.0
148,247,imageHH9,3.0,3.0
188,247,imageLH5,3.0,3.0
189,247,imageLH7,2.0,2.0
190,247,imageLL3,2.0,2.0
191,247,imageHL1,4.0,4.0
192,247,imageHL8,1.0,1.0
193,247,imageHH10,1.0,1.0
194,247,imageHH14,1.0,1.0
195,247,imageLL2,1.0,1.0
235,247,imageHL5,2.0,2.0
236,247,imageHL9,3.0,3.0
237,247,imageLH2,3.0,3.0
238,247,imageLH11,2.0,2.0
239,247,imageHH11,3.0,3.0
240,247,imageLL9,3.0,3.0
241,247,imageLL10,3.0,3.0
242,247,imageHH1,1.0,1.0
282,247,imageHL4,1.0,3.0
283,247,imageHL10,1.0,1.0
284,247,imageHH12,1.0,1.0
285,247,imageLH6,3.0,3.0
286,247,imageLL6,1.0,1.0
287,247,imageHH4,1.0,1.0
288,247,imageLH13,1.0,1.0
289,247,imageLL12,1.0,1.0
0,248,imageHL2,2.0,3.0
1,248,imageHH2,2.0,3.0
2,248,imageLH2,3.0,2.0
3,248,imageHH3,2.0,3.0
4,248,imageLL3,2.0,3.0
5,248,imageLL1,4.0,1.0
6,248,imageHL1,2.0,4.0
7,248,imageLH3,3.0,3.0
47,248,imageHH7,3.0,4.0
48,248,imageHH1,4.0,3.0
49,248,imageHL4,4.0,3.0
50,248,imageLH1,4.0,2.0
51,248,imageLH5,4.0,3.0
52,248,imageHL3,2.0,2.0
53,248,imageLL4,4.0,1.0
54,248,imageLL2,3.0,1.0
94,248,imageHH4,3.0,5.0
95,248,imageLH4,3.0,2.0
96,248,imageLH6,4.0,2.0
97,248,imageHL7,3.0,3.0
98,248,imageHH5,2.0,4.0
99,248,imageHL5,2.0,4.0
100,248,imageLL6,2.0,2.0
101,248,imageLL7,2.0,2.0
141,248,imageHH6,2.0,3.0
142,248,imageHH9,3.0,4.0
143,248,imageHL8,2.0,3.0
144,248,imageLH12,3.0,3.0
145,248,imageHL6,2.0,3.0
146,248,imageLH7,3.0,2.0
147,248,imageLL8,3.0,3.0
148,248,imageLL9,4.0,3.0
188,248,imageHL10,2.0,4.0
189,248,imageLH9,3.0,3.0
190,248,imageHH8,5.0,5.0
191,248,imageHL9,3.0,3.0
192,248,imageLL10,3.0,2.0
193,248,imageHH11,3.0,4.0
194,248,imageLH8,2.0,2.0
195,248,imageLL5,3.0,3.0
235,248,imageLH14,1.0,1.0
236,248,imageLL12,2.0,2.0
237,248,imageHH14,2.0,3.0
238,248,imageHL11,2.0,3.0
239,248,imageHH13,3.0,3.0
240,248,imageHL13,3.0,3.0
241,248,imageLH10,2.0,1.0
242,248,imageLL11,4.0,4.0
282,248,imageHL12,2.0,3.0
283,248,imageHH10,2.0,2.0
284,248,imageHH12,2.0,3.0
285,248,imageHL14,2.0,3.0
286,248,imageLH13,2.0,5.0
287,248,imageLL13,2.0,3.0
288,248,imageLH11,2.0,3.0
289,248,imageLL14,2.0,2.0
0,249,imageLH3,3.0,2.0
1,249,imageHH11,4.0,3.0
2,249,imageHL10,1.0,3.0
3,249,imageLH7,4.0,1.0
4,249,imageHH3,2.0,1.0
5,249,imageLL14,3.0,3.0
6,249,imageHL2,1.0,3.0
7,249,imageLL13,2.0,2.0
47,249,imageHL7,1.0,3.0
48,249,imageHL1,2.0,3.0
49,249,imageLH13,2.0,3.0
50,249,imageLH11,2.0,3.0
51,249,imageHH4,1.0,3.0
52,249,imageHH9,2.0,3.0
53,249,imageLL10,1.0,1.0
54,249,imageLL8,1.0,3.0
94,249,imageLH12,3.0,3.0
95,249,imageHH1,3.0,3.0
96,249,imageLL12,2.0,3.0
97,249,imageHL14,2.0,3.0
98,249,imageHH8,2.0,3.0
99,249,imageHL6,3.0,3.0
100,249,imageLH2,4.0,3.0
101,249,imageLL11,3.0,3.0
141,249,imageHH14,1.0,3.0
142,249,imageHH6,1.0,3.0
143,249,imageLL2,3.0,2.0
144,249,imageLH6,2.0,3.0
145,249,imageHL8,1.0,3.0
146,249,imageLH9,3.0,2.0
147,249,imageHL13,1.0,3.0
148,249,imageLL1,2.0,1.0
188,249,imageHH12,2.0,3.0
189,249,imageHH2,1.0,3.0
190,249,imageLH10,3.0,3.0
191,249,imageHL9,3.0,3.0
192,249,imageLL6,1.0,1.0
193,249,imageLL9,3.0,3.0
194,249,imageHL3,2.0,3.0
195,249,imageLH14,2.0,1.0
235,249,imageHH10,1.0,3.0
236,249,imageHH13,3.0,3.0
237,249,imageLH4,4.0,3.0
238,249,imageHL4,2.0,3.0
239,249,imageLL3,1.0,3.0
240,249,imageHL12,1.0,3.0
241,249,imageLH1,4.0,2.0
242,249,imageLL4,1.0,3.0
282,249,imageHH5,1.0,3.0
283,249,imageLL7,3.0,3.0
284,249,imageHL5,3.0,3.0
285,249,imageLH8,2.0,3.0
286,249,imageLL5,3.0,3.0
287,249,imageLH5,3.0,3.0
288,249,imageHH7,1.0,3.0
289,249,imageHL11,3.0,3.0
0,250,imageLL11,4.0,2.0
1,250,imageLH8,3.0,3.0
2,250,imageLH6,5.0,2.0
3,250,imageHL5,3.0,4.0
4,250,imageHL1,4.0,3.0
5,250,imageHH4,5.0,4.0
6,250,imageHH11,5.0,2.0
7,250,imageLL13,2.0,1.0
47,250,imageLL7,4.0,3.0
48,250,imageHL4,5.0,2.0
49,250,imageHL8,2.0,3.0
