,subj_idx,movie,movie_arousal,movie_valence
34,123,imageHH14,1.0,5.0
35,123,imageLH7,3.0,1.0
36,123,imageLH8,3.0,1.0
58,123,imageHH3,3.0,3.0
59,123,imageHH13,4.0,2.0
60,123,imageLH12,5.0,1.0
61,123,imageHL11,1.0,3.0
62,123,imageLL4,3.0,1.0
63,123,imageHL7,2.0,2.0
64,123,imageLL8,3.0,2.0
65,123,imageLH13,3.0,2.0
87,123,imageLH10,4.0,1.0
88,123,imageHH4,4.0,4.0
89,123,imageHH7,3.0,5.0
90,123,imageHL12,3.0,5.0
91,123,imageLL12,1.0,1.0
92,123,imageHL2,3.0,3.0
93,123,imageLL7,4.0,2.0
94,123,imageLH14,3.0,1.0
116,123,imageLH9,4.0,1.0
117,123,imageLH1,3.0,1.0
118,123,imageLL3,3.0,3.0
119,123,imageLL10,2.0,1.0
120,123,imageHH2,5.0,4.0
121,123,imageHL14,3.0,4.0
122,123,imageHH10,3.0,3.0
123,123,imageHL10,4.0,4.0
145,123,imageLL6,2.0,1.0
146,123,imageLH2,4.0,2.0
147,123,imageLL9,2.0,1.0
148,123,imageLH11,2.0,2.0
149,123,imageHH1,3.0,4.0
150,123,imageHH8,3.0,3.0
151,123,imageHL9,3.0,4.0
152,123,imageHL8,3.0,3.0
174,123,imageHL4,4.0,3.0
175,123,imageHL3,3.0,5.0
176,123,imageLL5,4.0,2.0
177,123,imageLH5,5.0,3.0
178,123,imageHH6,2.0,3.0
179,123,imageLL1,3.0,1.0
180,123,imageLH3,4.0,3.0
181,123,imageHH5,4.0,3.0
0,124,imageLL1,4.0,4.0
1,124,imageLH9,4.0,4.0
2,124,imageHL4,2.0,2.0
3,124,imageLL11,5.0,3.0
4,124,imageHL13,5.0,2.0
5,124,imageHH10,5.0,1.0
6,124,imageHH7,2.0,5.0
7,124,imageLH6,3.0,4.0
29,124,imageHL7,3.0,1.0
30,124,imageHL3,3.0,5.0
31,124,imageLH5,5.0,2.0
32,124,imageLH7,5.0,1.0
33,124,imageHH4,4.0,5.0
34,124,imageLL2,2.0,1.0
35,124,imageLL8,5.0,1.0
36,124,imageHH2,1.0,5.0
58,124,imageLL6,5.0,1.0
59,124,imageHL14,3.0,5.0
60,124,imageHH12,2.0,5.0
61,124,imageHL8,5.0,5.0
62,124,imageLH8,5.0,2.0
63,124,imageHH11,3.0,2.0
64,124,imageLL9,5.0,1.0
65,124,imageLH11,2.0,2.0
87,124,imageLH4,2.0,1.0
88,124,imageLH3,2.0,2.0
89,124,imageHL10,1.0,3.0
90,124,imageHL9,5.0,5.0
91,124,imageHH8,5.0,4.0
92,124,imageLL3,2.0,3.0
93,124,imageLL14,5.0,3.0
94,124,imageHH1,5.0,2.0
116,124,imageHH5,4.0,5.0
117,124,imageHL2,3.0,4.0
118,124,imageLL4,5.0,1.0
119,124,imageHH14,5.0,3.0
120,124,imageLH10,5.0,2.0
121,124,imageHL5,2.0,3.0
122,124,imageLH13,2.0,3.0
123,124,imageLL7,5.0,2.0
145,124,imageLL13,2.0,2.0
146,124,imageHH3,1.0,3.0
147,124,imageHH9,2.0,5.0
148,124,imageLL10,5.0,1.0
149,124,imageLH14,5.0,1.0
150,124,imageHL12,1.0,3.0
151,124,imageLH2,1.0,1.0
152,124,imageHL1,1.0,3.0
174,124,imageHH13,1.0,1.0
175,124,imageHH6,4.0,3.0
176,124,imageLL12,5.0,1.0
177,124,imageHL11,1.0,3.0
178,124,imageLL5,5.0,1.0
179,124,imageHL6,1.0,3.0
180,124,imageLH12,4.0,3.0
181,124,imageLH1,5.0,2.0
0,125,imageHH5,3.0,4.0
1,125,imageHH6,4.0,2.0
2,125,imageHL1,2.0,3.0
3,125,imageHL4,4.0,3.0
4,125,imageLL9,5.0,2.0
5,125,imageLH11,4.0,2.0
6,125,imageLH1,5.0,1.0
7,125,imageLL2,2.0,1.0
29,125,imageLH12,4.0,2.0
30,125,imageLH2,2.0,2.0
31,125,imageLL10,3.0,1.0
32,125,imageHL5,2.0,4.0
33,125,imageLL8,4.0,3.0
34,125,imageHH4,4.0,4.0
35,125,imageHH3,2.0,3.0
36,125,imageHL13,3.0,3.0
58,125,imageLL14,2.0,3.0
59,125,imageLH7,4.0,2.0
60,125,imageHH12,1.0,5.0
61,125,imageHL10,3.0,4.0
62,125,imageLL1,5.0,1.0
63,125,imageHL2,2.0,4.0
64,125,imageLH5,4.0,4.0
65,125,imageHH10,3.0,4.0
87,125,imageHL12,4.0,5.0
88,125,imageHH8,2.0,4.0
89,125,imageHH13,3.0,2.0
90,125,imageLL12,4.0,3.0
91,125,imageLL6,2.0,1.0
92,125,imageLH8,3.0,4.0
93,125,imageHL6,1.0,3.0
94,125,imageLH9,4.0,3.0
116,125,imageHH1,2.0,3.0
117,125,imageHH2,2.0,4.0
118,125,imageLL3,3.0,3.0
119,125,imageHL11,3.0,3.0
120,125,imageLH3,4.0,3.0
121,125,imageHL9,4.0,4.0
122,125,imageLL5,4.0,3.0
123,125,imageLH13,3.0,2.0
145,125,imageLL11,5.0,3.0
146,125,imageHL8,1.0,4.0
147,125,imageHL3,2.0,4.0
148,125,imageLH10,3.0,1.0
149,125,imageHH11,2.0,3.0
150,125,imageLH4,2.0,3.0
151,125,imageLL4,4.0,2.0
152,125,imageHH7,2.0,4.0
174,125,imageLL13,1.0,2.0
175,125,imageHH9,2.0,4.0
176,125,imageHH14,1.0,3.0
177,125,imageLH14,3.0,1.0
178,125,imageLH6,2.0,3.0
179,125,imageHL7,2.0,3.0
180,125,imageHL14,3.0,4.0
181,125,imageLL7,3.0,3.0
0,126,imageLH1,4.0,3.0
1,126,imageLL10,5.0,1.0
2,126,imageHH14,1.0,2.0
3,126,imageHH4,5.0,5.0
4,126,imageHL7,2.0,1.0
5,126,imageHL13,3.0,3.0
6,126,imageLL8,5.0,2.0
7,126,imageLH4,4.0,2.0
29,126,imageLH7,4.0,3.0
30,126,imageLH10,5.0,1.0
31,126,imageHL2,4.0,2.0
32,126,imageHL1,1.0,1.0
33,126,imageHH7,1.0,1.0
34,126,imageLL4,4.0,2.0
35,126,imageHH3,1.0,1.0
36,126,imageLL9,4.0,1.0
58,126,imageLH6,5.0,5.0
59,126,imageLL1,5.0,4.0
60,126,imageLH14,3.0,1.0
61,126,imageHL3,1.0,1.0
62,126,imageHL6,1.0,1.0
63,126,imageHH9,1.0,5.0
64,126,imageLL6,2.0,1.0
65,126,imageHH1,5.0,1.0
87,126,imageHL11,1.0,2.0
88,126,imageLH12,5.0,3.0
89,126,imageLH9,4.0,2.0
90,126,imageHH2,5.0,2.0
91,126,imageHH13,1.0,1.0
92,126,imageLL14,4.0,3.0
93,126,imageLL5,3.0,1.0
94,126,imageHL14,2.0,2.0
116,126,imageLL2,4.0,1.0
117,126,imageLH2,5.0,2.0
118,126,imageHL5,5.0,5.0
119,126,imageLH8,4.0,3.0
120,126,imageHL9,3.0,4.0
121,126,imageLL3,3.0,3.0
122,126,imageHH8,4.0,4.0
123,126,imageHH12,4.0,3.0
145,126,imageHH5,2.0,4.0
146,126,imageHH10,2.0,2.0
147,126,imageLH13,3.0,1.0
148,126,imageHL10,2.0,2.0
149,126,imageHL8,2.0,1.0
150,126,imageLL11,2.0,1.0
151,126,imageLH3,5.0,3.0
152,126,imageLL7,4.0,1.0
174,126,imageHH11,5.0,5.0
175,126,imageLL13,3.0,1.0
176,126,imageHH6,1.0,1.0
177,126,imageLH11,2.0,2.0
178,126,imageHL4,5.0,4.0
179,126,imageHL12,3.0,3.0
180,126,imageLH5,2.0,3.0
181,126,imageLL12,4.0,2.0
0,127,imageLH2,2.0,3.0
1,127,imageLL1,3.0,3.0
2,127,imageLH1,4.0,4.0
3,127,imageHH5,2.0,3.0
4,127,imageLL8,4.0,4.0
5,127,imageHH9,1.0,3.0
6,127,imageHL5,4.0,4.0
7,127,imageHL8,1.0,2.0
29,127,imageHH10,2.0,3.0
30,127,imageLL2,3.0,3.0
31,127,imageLL9,5.0,3.0
32,127,imageHH14,2.0,3.0
33,127,imageLH12,2.0,3.0
34,127,imageHL11,1.0,3.0
35,127,imageHL4,2.0,3.0
36,127,imageLH13,2.0,3.0
58,127,imageHH8,4.0,4.0
59,127,imageHH6,2.0,3.0
60,127,imageLH14,3.0,3.0
61,127,imageHL12,1.0,3.0
62,127,imageLH3,3.0,3.0
63,127,imageHL14,1.0,3.0
64,127,imageLL5,3.0,3.0
65,127,imageLL11,4.0,3.0
87,127,imageHH1,2.0,3.0
88,127,imageHL3,1.0,3.0
89,127,imageLH8,3.0,3.0
90,127,imageLL6,2.0,3.0
91,127,imageHH4,4.0,4.0
92,127,imageHL10,2.0,3.0
93,127,imageLH10,2.0,3.0
94,127,imageLL4,2.0,3.0
116,127,imageLH9,2.0,3.0
117,127,imageLL10,2.0,3.0
118,127,imageLH11,3.0,3.0
119,127,imageHL2,1.0,3.0
120,127,imageHL13,3.0,3.0
121,127,imageHH12,2.0,3.0
122,127,imageLL7,3.0,3.0
123,127,imageHH2,3.0,2.0
145,127,imageHH13,3.0,3.0
146,127,imageLL3,3.0,4.0
147,127,imageLH6,3.0,3.0
148,127,imageHH3,2.0,3.0
149,127,imageHL9,2.0,3.0
150,127,imageHL6,3.0,3.0
151,127,imageLH7,2.0,3.0
152,127,imageLL12,2.0,3.0
174,127,imageHH7,2.0,3.0
175,127,imageHH11,4.0,4.0
176,127,imageLH5,3.0,4.0
177,127,imageLL14,3.0,4.0
178,127,imageLL13,2.0,3.0
179,127,imageHL7,2.0,3.0
180,127,imageHL1,2.0,3.0
181,127,imageLH4,3.0,3.0
0,129,imageHH7,2.0,4.0
1,129,imageLL1,4.0,1.0
2,129,imageHH1,5.0,2.0
3,129,imageLH14,4.0,1.0
4,129,imageHL1,5.0,3.0
5,129,imageHL14,3.0,4.0
6,129,imageLH5,5.0,2.0
7,129,imageLL7,5.0,4.0
29,129,imageHL7,1.0,1.0
30,129,imageHH9,4.0,5.0
31,129,imageLH12,5.0,3.0
32,129,imageHH2,4.0,4.0
33,129,imageLL6,2.0,1.0
34,129,imageLH6,4.0,3.0
35,129,imageHL11,2.0,4.0
36,129,imageLL2,5.0,2.0
58,129,imageHL4,5.0,3.0
59,129,imageLL8,5.0,2.0
60,129,imageHH8,2.0,5.0
61,129,imageLH8,3.0,3.0
62,129,imageLH2,3.0,2.0
63,129,imageHL12,2.0,5.0
64,129,imageLL14,4.0,2.0
65,129,imageHH6,2.0,4.0
87,129,imageLL12,1.0,3.0
88,129,imageHH4,3.0,5.0
89,129,imageHL6,2.0,5.0
90,129,imageHL2,3.0,5.0
91,129,imageHH11,4.0,3.0
92,129,imageLH3,5.0,4.0
93,129,imageLH9,3.0,3.0
94,129,imageLL9,3.0,2.0
116,129,imageHL3,1.0,5.0
117,129,imageHH10,2.0,4.0
118,129,imageLL4,3.0,2.0
119,129,imageHL9,4.0,5.0
120,129,imageLL3,3.0,4.0
121,129,imageHH5,4.0,4.0
122,129,imageLH1,5.0,3.0
123,129,imageLH10,2.0,1.0
145,129,imageHH13,5.0,4.0
146,129,imageHH3,2.0,4.0
147,129,imageLL5,5.0,4.0
148,129,imageLH4,5.0,3.0
149,129,imageHL5,4.0,2.0
150,129,imageLH11,4.0,2.0
151,129,imageHL10,3.0,4.0
152,129,imageLL13,3.0,1.0
174,129,imageHL13,1.0,5.0
175,129,imageHL8,3.0,2.0
176,129,imageLL10,2.0,1.0
177,129,imageHH12,5.0,4.0
178,129,imageLL11,5.0,3.0
179,129,imageLH7,3.0,2.0
180,129,imageHH14,3.0,4.0
181,129,imageLH13,1.0,1.0
0,132,imageHH5,5.0,4.0
1,132,imageLH5,5.0,2.0
2,132,imageLH9,5.0,1.0
3,132,imageLL8,4.0,1.0
4,132,imageHH6,2.0,4.0
5,132,imageLL10,3.0,1.0
6,132,imageHL14,4.0,5.0
7,132,imageHL13,4.0,4.0
29,132,imageHH11,3.0,2.0
30,132,imageHH4,3.0,5.0
31,132,imageLL14,4.0,1.0
32,132,imageHL8,1.0,3.0
33,132,imageHL5,5.0,4.0
34,132,imageLH1,5.0,1.0
35,132,imageLH2,5.0,1.0
36,132,imageLL7,4.0,1.0
58,132,imageHH9,3.0,5.0
59,132,imageHL9,5.0,5.0
60,132,imageHH8,5.0,4.0
61,132,imageHL7,4.0,2.0
62,132,imageLH10,5.0,1.0
63,132,imageLL9,4.0,3.0
64,132,imageLH12,5.0,2.0
65,132,imageLL6,4.0,1.0
87,132,imageLL5,5.0,2.0
88,132,imageHH3,3.0,2.0
89,132,imageHH2,4.0,4.0
90,132,imageLL13,3.0,1.0
91,132,imageHL4,5.0,4.0
92,132,imageHL6,1.0,3.0
93,132,imageLH3,5.0,1.0
94,132,imageLH13,5.0,1.0
116,132,imageLH4,5.0,1.0
117,132,imageHL1,5.0,4.0
118,132,imageLH7,4.0,1.0
119,132,imageHH10,4.0,3.0
120,132,imageLL3,2.0,2.0
121,132,imageLL4,3.0,1.0
122,132,imageHL12,4.0,5.0
123,132,imageHH1,4.0,2.0
145,132,imageHL3,4.0,5.0
146,132,imageHH7,4.0,5.0
147,132,imageLH11,5.0,1.0
148,132,imageLL11,3.0,2.0
149,132,imageLL2,5.0,1.0
150,132,imageHL11,1.0,2.0
151,132,imageLH6,5.0,3.0
152,132,imageHH13,5.0,1.0
174,132,imageHL10,1.0,3.0
175,132,imageLL12,5.0,1.0
176,132,imageLH14,4.0,1.0
177,132,imageHH12,5.0,5.0
178,132,imageHL2,1.0,3.0
179,132,imageHH14,1.0,4.0
180,132,imageLL1,5.0,1.0
181,132,imageLH8,5.0,1.0
0,133,imageLH7,3.0,2.0
1,133,imageLL12,3.0,3.0
2,133,imageLL13,3.0,2.0
3,133,imageHH7,4.0,4.0
4,133,imageHH14,4.0,3.0
5,133,imageHL11,3.0,2.0
6,133,imageLH11,2.0,2.0
7,133,imageHL5,4.0,3.0
29,133,imageLL11,5.0,3.0
30,133,imageLH5,4.0,3.0
31,133,imageLL9,4.0,2.0
32,133,imageHL14,2.0,3.0
33,133,imageLH1,3.0,2.0
34,133,imageHH3,3.0,2.0
35,133,imageHL1,3.0,3.0
36,133,imageHH13,3.0,4.0
58,133,imageLH12,4.0,3.0
59,133,imageHH12,3.0,2.0
60,133,imageLH13,4.0,2.0
61,133,imageLL14,2.0,2.0
62,133,imageLL10,4.0,1.0
63,133,imageHH11,4.0,4.0
64,133,imageHL7,3.0,1.0
65,133,imageHL12,4.0,4.0
87,133,imageLL8,4.0,2.0
88,133,imageLH3,4.0,3.0
89,133,imageHH9,3.0,4.0
90,133,imageHL2,2.0,4.0
91,133,imageHL4,4.0,3.0
92,133,imageLH2,2.0,2.0
93,133,imageHH8,2.0,4.0
94,133,imageLL4,2.0,2.0
116,133,imageHL3,3.0,4.0
117,133,imageHH4,3.0,4.0
118,133,imageLH14,4.0,2.0
119,133,imageHL6,3.0,3.0
120,133,imageHH10,3.0,2.0
121,133,imageLL6,4.0,2.0
122,133,imageLL3,2.0,3.0
123,133,imageLH6,2.0,3.0
145,133,imageHH1,2.0,2.0
146,133,imageHL8,3.0,4.0
147,133,imageHH2,2.0,4.0
148,133,imageHL13,3.0,3.0
149,133,imageLH9,3.0,3.0
150,133,imageLL1,3.0,2.0
151,133,imageLL2,2.0,3.0
152,133,imageLH10,3.0,2.0
174,133,imageLH8,3.0,3.0
175,133,imageLL7,2.0,2.0
176,133,imageHL9,4.0,4.0
177,133,imageHL10,3.0,4.0
178,133,imageLL5,3.0,3.0
179,133,imageHH5,3.0,4.0
180,133,imageHH6,3.0,3.0
181,133,imageLH4,3.0,3.0
0,134,imageHH13,5.0,2.0
1,134,imageLL13,4.0,1.0
2,134,imageLL14,5.0,1.0
3,134,imageHH14,4.0,4.0
4,134,imageLH2,4.0,1.0
5,134,imageHL12,2.0,2.0
6,134,imageHL5,4.0,3.0
7,134,imageLH11,4.0,1.0
29,134,imageHH4,5.0,3.0
30,134,imageHH10,3.0,1.0
31,134,imageHL9,4.0,1.0
32,134,imageHL11,3.0,1.0
33,134,imageLH10,4.0,1.0
34,134,imageLL2,4.0,1.0
35,134,imageLH7,4.0,1.0
36,134,imageLL6,2.0,1.0
58,134,imageLH6,5.0,1.0
59,134,imageLH3,5.0,1.0
60,134,imageHH2,5.0,5.0
61,134,imageLL10,2.0,1.0
62,134,imageLL1,4.0,1.0
63,134,imageHH12,2.0,5.0
64,134,imageHL13,1.0,1.0
65,134,imageHL6,2.0,3.0
87,134,imageHL1,4.0,3.0
88,134,imageLL11,5.0,2.0
89,134,imageHL2,1.0,3.0
90,134,imageLL4,4.0,1.0
91,134,imageHH3,1.0,3.0
92,134,imageLH14,4.0,1.0
93,134,imageHH9,4.0,2.0
94,134,imageLH9,4.0,1.0
116,134,imageLH4,4.0,1.0
117,134,imageLH12,5.0,1.0
118,134,imageLL3,3.0,1.0
119,134,imageHL10,2.0,3.0
120,134,imageLL9,4.0,3.0
121,134,imageHH7,3.0,3.0
122,134,imageHH11,3.0,3.0
123,134,imageHL3,2.0,5.0
145,134,imageHL4,4.0,3.0
146,134,imageHH5,1.0,3.0
147,134,imageHL7,2.0,1.0
148,134,imageLL5,5.0,1.0
149,134,imageLH1,5.0,1.0
150,134,imageHH1,5.0,1.0
151,134,imageLH5,5.0,3.0
152,134,imageLL12,3.0,1.0
174,134,imageHL14,2.0,3.0
175,134,imageHL8,1.0,3.0
176,134,imageLL8,3.0,1.0
177,134,imageLL7,4.0,1.0
178,134,imageLH13,4.0,1.0
179,134,imageLH8,3.0,1.0
180,134,imageHH8,1.0,3.0
181,134,imageHH6,1.0,3.0
0,136,imageLH1,4.0,2.0
1,136,imageLL6,3.0,1.0
2,136,imageHL1,5.0,4.0
3,136,imageHL10,2.0,4.0
4,136,imageLH2,4.0,2.0
5,136,imageHH9,2.0,3.0
6,136,imageHH5,2.0,4.0
7,136,imageLL14,1.0,1.0
29,136,imageLH13,4.0,2.0
30,136,imageHL8,1.0,3.0
31,136,imageHH8,5.0,5.0
32,136,imageHH1,5.0,2.0
33,136,imageLH10,5.0,1.0
34,136,imageHL12,3.0,5.0
35,136,imageLL4,3.0,2.0
36,136,imageLL10,1.0,1.0
58,136,imageHH11,5.0,5.0
59,136,imageLH3,4.0,2.0
60,136,imageLL7,5.0,3.0
61,136,imageHL5,3.0,4.0
62,136,imageLL9,3.0,2.0
63,136,imageHH10,3.0,3.0
64,136,imageHL7,3.0,2.0
65,136,imageLH9,3.0,2.0
87,136,imageLH5,5.0,3.0
88,136,imageHH6,2.0,3.0
89,136,imageLL3,4.0,3.0
90,136,imageHH7,5.0,5.0
91,136,imageLH4,4.0,2.0
92,136,imageHL9,2.0,2.0
93,136,imageHL13,3.0,3.0
94,136,imageLL8,4.0,2.0
116,136,imageHL6,1.0,3.0
117,136,imageLL5,3.0,3.0
118,136,imageHL2,2.0,3.0
119,136,imageLH12,4.0,2.0
120,136,imageHH12,2.0,3.0
121,136,imageHH14,4.0,4.0
122,136,imageLH6,5.0,3.0
123,136,imageLL12,4.0,2.0
145,136,imageLL13,1.0,3.0
146,136,imageLH7,4.0,2.0
147,136,imageLH14,3.0,1.0
148,136,imageLL2,3.0,3.0
149,136,imageHL11,1.0,3.0
150,136,imageHL3,5.0,4.0
151,136,imageHH4,5.0,3.0
152,136,imageHH2,3.0,3.0
174,136,imageLH11,3.0,4.0
175,136,imageLH8,4.0,3.0
176,136,imageLL11,3.0,3.0
177,136,imageLL1,5.0,2.0
178,136,imageHL14,5.0,4.0
179,136,imageHL4,5.0,4.0
180,136,imageHH3,2.0,2.0
181,136,imageHH13,2.0,2.0
0,137,imageHL3,2.0,3.0
1,137,imageHH4,2.0,4.0
2,137,imageLL8,4.0,2.0
3,137,imageHL4,4.0,3.0
4,137,imageHH7,3.0,5.0
5,137,imageLH14,3.0,1.0
6,137,imageLH3,4.0,2.0
7,137,imageLL2,3.0,2.0
29,137,imageLH1,4.0,2.0
30,137,imageLL5,4.0,2.0
31,137,imageHH3,2.0,3.0
32,137,imageHH10,3.0,1.0
33,137,imageLL6,3.0,1.0
34,137,imageHL5,3.0,3.0
35,137,imageHL8,1.0,3.0
36,137,imageLH12,4.0,2.0
58,137,imageLL10,3.0,1.0
59,137,imageHH8,4.0,4.0
60,137,imageHH12,4.0,4.0
61,137,imageHL1,5.0,5.0
62,137,imageHL2,2.0,4.0
63,137,imageLH8,3.0,2.0
64,137,imageLH6,5.0,2.0
65,137,imageLL12,2.0,2.0
87,137,imageHH14,2.0,4.0
88,137,imageLL7,3.0,2.0
89,137,imageHH9,3.0,3.0
90,137,imageHL9,3.0,3.0
91,137,imageHL14,3.0,4.0
92,137,imageLH10,3.0,1.0
93,137,imageLH11,4.0,2.0
94,137,imageLL3,3.0,2.0
116,137,imageHH6,3.0,2.0
117,137,imageLH5,4.0,3.0
118,137,imageHH2,4.0,4.0
119,137,imageHL12,4.0,5.0
120,137,imageLL1,4.0,2.0
121,137,imageHL10,3.0,4.0
122,137,imageLH4,4.0,2.0
123,137,imageLL13,3.0,2.0
145,137,imageHH1,4.0,2.0
146,137,imageHL13,2.0,3.0
147,137,imageLH13,4.0,2.0
148,137,imageLL11,4.0,3.0
149,137,imageHL6,2.0,3.0
150,137,imageHH13,4.0,3.0
151,137,imageLL14,4.0,3.0
152,137,imageLH2,4.0,2.0
174,137,imageLL4,4.0,2.0
175,137,imageLL9,4.0,1.0
176,137,imageLH7,4.0,1.0
177,137,imageLH9,4.0,1.0
178,137,imageHL7,3.0,2.0
179,137,imageHL11,2.0,3.0
180,137,imageHH5,3.0,3.0
181,137,imageHH11,4.0,2.0
0,138,imageLL9,3.0,3.0
1,138,imageLH4,3.0,3.0
2,138,imageHL14,2.0,3.0
3,138,imageHH1,3.0,2.0
4,138,imageHH11,3.0,2.0
5,138,imageHL1,4.0,3.0
6,138,imageLH5,3.0,2.0
7,138,imageLL1,3.0,1.0
29,138,imageLL3,3.0,2.0
30,138,imageLH8,3.0,3.0
31,138,imageLL2,3.0,1.0
32,138,imageHH12,4.0,4.0
33,138,imageHH6,3.0,3.0
34,138,imageHL2,3.0,3.0
35,138,imageLH6,3.0,3.0
36,138,imageHL8,3.0,3.0
58,138,imageLH7,3.0,1.0
59,138,imageHL10,3.0,3.0
60,138,imageHL5,4.0,4.0
61,138,imageHH4,3.0,3.0
62,138,imageLH3,3.0,3.0
63,138,imageHH5,3.0,3.0
64,138,imageLL11,4.0,1.0
65,138,imageLL4,3.0,1.0
87,138,imageLL10,3.0,1.0
88,138,imageLH14,3.0,1.0
89,138,imageLL14,3.0,2.0
90,138,imageHH8,3.0,3.0
91,138,imageLH10,3.0,3.0
92,138,imageHH13,3.0,3.0
93,138,imageHL12,3.0,4.0
94,138,imageHL6,3.0,3.0
116,138,imageLH11,3.0,1.0
117,138,imageLL5,4.0,3.0
118,138,imageHL9,3.0,3.0
119,138,imageHH2,4.0,4.0
120,138,imageHH14,3.0,3.0
121,138,imageLL6,3.0,1.0
122,138,imageLH2,3.0,3.0
123,138,imageHL7,4.0,4.0
145,138,imageLH9,3.0,3.0
146,138,imageLH13,3.0,3.0
147,138,imageHL3,3.0,3.0
148,138,imageHL13,3.0,3.0
149,138,imageHH3,3.0,3.0
150,138,imageLL7,3.0,2.0
151,138,imageLL12,3.0,3.0
152,138,imageHH10,3.0,2.0
174,138,imageLL8,3.0,3.0
175,138,imageHH9,3.0,4.0
176,138,imageLH1,3.0,1.0
177,138,imageLL13,3.0,2.0
178,138,imageLH12,3.0,3.0
179,138,imageHH7,3.0,3.0
180,138,imageHL11,3.0,3.0
181,138,imageHL4,3.0,3.0
0,139,imageHL13,3.0,3.0
1,139,imageHL9,4.0,4.0
2,139,imageHH3,2.0,1.0
3,139,imageLH7,5.0,4.0
4,139,imageLL11,5.0,1.0
5,139,imageHH4,5.0,5.0
6,139,imageLH14,4.0,1.0
7,139,imageLL5,4.0,1.0
29,139,imageLH2,4.0,1.0
30,139,imageLL3,1.0,3.0
31,139,imageLL10,1.0,1.0
32,139,imageHH14,4.0,4.0
33,139,imageLH12,5.0,2.0
34,139,imageHH12,5.0,4.0
35,139,imageHL6,2.0,4.0
36,139,imageHL14,5.0,5.0
58,139,imageLL9,4.0,1.0
59,139,imageLL14,5.0,3.0
60,139,imageHL1,3.0,3.0
61,139,imageLH6,5.0,3.0
62,139,imageHH10,5.0,4.0
63,139,imageHL11,1.0,2.0
64,139,imageHH11,5.0,4.0
65,139,imageLH1,4.0,1.0
87,139,imageHL3,4.0,5.0
88,139,imageLH3,4.0,1.0
89,139,imageHH13,3.0,3.0
90,139,imageHH1,5.0,3.0
91,139,imageHL5,5.0,4.0
92,139,imageLH8,4.0,2.0
93,139,imageLL8,4.0,4.0
94,139,imageLL2,4.0,1.0
116,139,imageLL6,3.0,1.0
117,139,imageHL8,5.0,5.0
118,139,imageLH13,4.0,2.0
119,139,imageLL12,4.0,1.0
120,139,imageLH5,3.0,1.0
121,139,imageHH2,5.0,3.0
122,139,imageHL10,3.0,3.0
123,139,imageHH9,5.0,5.0
145,139,imageHH5,4.0,3.0
146,139,imageHH6,5.0,3.0
147,139,imageHL4,5.0,5.0
148,139,imageLL13,4.0,3.0
149,139,imageHL12,5.0,4.0
150,139,imageLL7,5.0,3.0
151,139,imageLH11,3.0,3.0
152,139,imageLH4,5.0,4.0
174,139,imageLH10,4.0,1.0
175,139,imageLH9,4.0,3.0
176,139,imageHL2,4.0,3.0
177,139,imageHL7,4.0,3.0
178,139,imageHH7,4.0,3.0
179,139,imageLL4,5.0,2.0
180,139,imageLL1,4.0,1.0
181,139,imageHH8,5.0,4.0
0,140,imageLL13,2.0,1.0
1,140,imageLH3,4.0,2.0
2,140,imageLH14,4.0,1.0
3,140,imageHL7,3.0,2.0
4,140,imageHL12,4.0,3.0
5,140,imageHH13,2.0,2.0
6,140,imageLL10,2.0,1.0
7,140,imageHH9,4.0,4.0
29,140,imageHH1,4.0,2.0
30,140,imageLL14,3.0,2.0
31,140,imageHL14,4.0,5.0
32,140,imageLH7,2.0,1.0
33,140,imageHH12,3.0,3.0
34,140,imageHL6,1.0,1.0
35,140,imageLL8,5.0,2.0
36,140,imageLH10,3.0,1.0
58,140,imageHH11,4.0,3.0
59,140,imageHL5,4.0,3.0
60,140,imageLL11,5.0,3.0
61,140,imageLH9,4.0,2.0
62,140,imageHH8,2.0,3.0
63,140,imageHL1,5.0,3.0
64,140,imageLH5,3.0,2.0
65,140,imageLL4,4.0,2.0
87,140,imageLL2,2.0,2.0
88,140,imageHH2,2.0,3.0
89,140,imageHL10,5.0,3.0
90,140,imageLH11,4.0,2.0
91,140,imageLH13,5.0,2.0
92,140,imageHL11,3.0,3.0
93,140,imageLL12,4.0,2.0
94,140,imageHH5,4.0,4.0
116,140,imageHL2,1.0,3.0
117,140,imageLL9,4.0,2.0
118,140,imageHH7,3.0,4.0
119,140,imageLH8,4.0,3.0
120,140,imageHH10,4.0,2.0
121,140,imageLH6,3.0,2.0
122,140,imageLL7,4.0,3.0
123,140,imageHL13,5.0,4.0
145,140,imageHH4,2.0,3.0
146,140,imageHH14,4.0,3.0
147,140,imageLL1,3.0,1.0
148,140,imageHL8,2.0,3.0
149,140,imageHL3,4.0,4.0
150,140,imageLL6,3.0,1.0
151,140,imageLH2,3.0,2.0
152,140,imageLH4,5.0,3.0
174,140,imageLL5,5.0,2.0
175,140,imageLH1,2.0,1.0
176,140,imageHH6,4.0,2.0
177,140,imageHL9,2.0,1.0
178,140,imageHH3,4.0,3.0
179,140,imageLL3,4.0,3.0
180,140,imageHL4,3.0,3.0
181,140,imageLH12,4.0,3.0
0,141,imageLL14,3.0,2.0
1,141,imageHH12,3.0,5.0
2,141,imageHH8,4.0,4.0
3,141,imageLL7,3.0,3.0
4,141,imageLH1,2.0,3.0
