,subj_idx,movie,movie_arousal,movie_valence
148,55,imageLL11,4.0,3.0
188,55,imageHH6,5.0,5.0
189,55,imageLL8,4.0,3.0
190,55,imageLH3,4.0,4.0
191,55,imageHL6,1.0,1.0
192,55,imageHL12,4.0,4.0
193,55,imageHH13,4.0,4.0
194,55,imageLH9,3.0,4.0
195,55,imageLL14,5.0,4.0
235,55,imageLH10,5.0,5.0
236,55,imageHL9,5.0,5.0
237,55,imageLL2,4.0,4.0
238,55,imageLH14,5.0,3.0
239,55,imageHL14,2.0,3.0
240,55,imageHH3,5.0,4.0
241,55,imageLL13,4.0,4.0
242,55,imageHH9,4.0,4.0
282,55,imageLH13,5.0,5.0
283,55,imageLH8,5.0,5.0
284,55,imageHL7,4.0,3.0
285,55,imageLL1,5.0,3.0
286,55,imageHL1,5.0,5.0
287,55,imageHH14,5.0,3.0
288,55,imageHH10,3.0,5.0
289,55,imageLL5,5.0,3.0
0,56,imageLH8,4.0,2.0
1,56,imageHL8,1.0,3.0
2,56,imageLH10,4.0,1.0
3,56,imageHH7,4.0,2.0
4,56,imageHL1,3.0,2.0
5,56,imageLL1,2.0,4.0
6,56,imageHH6,2.0,1.0
7,56,imageLL6,3.0,2.0
47,56,imageHH1,2.0,3.0
48,56,imageHH2,1.0,4.0
49,56,imageLL11,1.0,4.0
50,56,imageHL11,3.0,3.0
51,56,imageLL14,4.0,5.0
52,56,imageHL2,1.0,3.0
53,56,imageLH5,2.0,3.0
54,56,imageLH9,3.0,2.0
94,56,imageHH5,4.0,3.0
95,56,imageHL3,3.0,2.0
96,56,imageLL2,3.0,2.0
97,56,imageHH3,4.0,2.0
98,56,imageLH1,3.0,1.0
99,56,imageLH7,3.0,4.0
100,56,imageLL4,3.0,4.0
101,56,imageHL13,3.0,4.0
141,56,imageHH10,1.0,3.0
142,56,imageHH11,5.0,4.0
143,56,imageLL7,4.0,3.0
144,56,imageLL12,5.0,4.0
145,56,imageLH11,4.0,2.0
146,56,imageHL14,3.0,1.0
147,56,imageHL12,4.0,4.0
148,56,imageLH14,2.0,4.0
188,56,imageLH13,2.0,2.0
189,56,imageHL10,3.0,2.0
190,56,imageLL13,3.0,2.0
191,56,imageHH13,4.0,5.0
192,56,imageHL6,1.0,5.0
193,56,imageLH12,5.0,4.0
194,56,imageHH14,4.0,4.0
195,56,imageLL8,3.0,2.0
235,56,imageHH8,1.0,3.0
236,56,imageHH12,2.0,3.0
237,56,imageLH6,1.0,3.0
238,56,imageLH4,2.0,5.0
239,56,imageHL9,4.0,3.0
240,56,imageLL10,4.0,3.0
241,56,imageHL4,4.0,3.0
242,56,imageLL5,4.0,2.0
282,56,imageLH2,4.0,2.0
283,56,imageHH9,4.0,2.0
284,56,imageHH4,5.0,4.0
285,56,imageHL5,1.0,2.0
286,56,imageLL9,4.0,2.0
287,56,imageLH3,3.0,2.0
288,56,imageHL7,2.0,2.0
289,56,imageLL3,4.0,3.0
0,57,imageLL3,4.0,2.0
1,57,imageLL13,3.0,1.0
2,57,imageLH9,4.0,2.0
3,57,imageHL7,4.0,1.0
4,57,imageHH11,2.0,3.0
5,57,imageLH10,4.0,1.0
6,57,imageHL13,3.0,3.0
7,57,imageHH12,2.0,3.0
47,57,imageLL14,4.0,3.0
48,57,imageHH9,1.0,3.0
49,57,imageLL7,4.0,3.0
50,57,imageLH13,4.0,1.0
51,57,imageLH14,4.0,1.0
52,57,imageHH6,2.0,3.0
53,57,imageHL11,1.0,3.0
54,57,imageHL8,2.0,4.0
94,57,imageHH8,1.0,3.0
95,57,imageLH6,4.0,3.0
96,57,imageLH12,4.0,3.0
97,57,imageLL11,4.0,2.0
98,57,imageLL1,4.0,2.0
99,57,imageHL14,2.0,4.0
100,57,imageHH7,2.0,4.0
101,57,imageHL9,3.0,3.0
141,57,imageLH11,2.0,3.0
142,57,imageHL1,4.0,3.0
143,57,imageLH5,3.0,3.0
144,57,imageLL9,4.0,2.0
145,57,imageLL12,4.0,3.0
146,57,imageHH1,2.0,3.0
147,57,imageHH4,3.0,4.0
148,57,imageHL2,1.0,3.0
188,57,imageHL10,1.0,3.0
189,57,imageLL5,4.0,2.0
190,57,imageLL10,3.0,1.0
191,57,imageHH14,2.0,4.0
192,57,imageLH2,4.0,1.0
193,57,imageHL3,2.0,3.0
194,57,imageHH10,2.0,3.0
195,57,imageLH1,4.0,1.0
235,57,imageHL12,2.0,4.0
236,57,imageLH4,3.0,2.0
237,57,imageLH7,3.0,2.0
238,57,imageHH13,3.0,2.0
239,57,imageLL4,3.0,2.0
240,57,imageLL6,3.0,1.0
241,57,imageHH3,1.0,3.0
242,57,imageHL4,2.0,3.0
282,57,imageLL8,2.0,3.0
283,57,imageLH3,2.0,3.0
284,57,imageLH8,3.0,3.0
285,57,imageHH5,1.0,3.0
286,57,imageLL2,3.0,2.0
287,57,imageHH2,1.0,4.0
288,57,imageHL6,1.0,3.0
289,57,imageHL5,2.0,3.0
0,58,imageHH10,5.0,3.0
1,58,imageHH13,4.0,2.0
2,58,imageLL1,5.0,1.0
3,58,imageLL7,3.0,3.0
4,58,imageLH14,3.0,1.0
5,58,imageHL3,2.0,4.0
6,58,imageHL14,5.0,5.0
7,58,imageLH8,4.0,3.0
47,58,imageLH1,5.0,2.0
48,58,imageHH14,2.0,3.0
49,58,imageLH7,4.0,3.0
50,58,imageHH6,4.0,2.0
51,58,imageLL6,2.0,2.0
52,58,imageHL10,3.0,4.0
53,58,imageHL4,5.0,5.0
54,58,imageLL10,2.0,1.0
94,58,imageHL6,1.0,3.0
95,58,imageHL11,2.0,2.0
96,58,imageLH11,3.0,3.0
97,58,imageHH1,4.0,3.0
98,58,imageLL9,5.0,4.0
99,58,imageLL12,4.0,3.0
100,58,imageLH2,3.0,2.0
101,58,imageHH5,2.0,3.0
141,58,imageLH3,4.0,3.0
142,58,imageLL5,5.0,3.0
143,58,imageHH4,2.0,4.0
144,58,imageHL7,3.0,2.0
145,58,imageHH8,2.0,4.0
146,58,imageLH10,2.0,1.0
147,58,imageHL5,5.0,3.0
148,58,imageLL3,3.0,3.0
188,58,imageLH9,5.0,4.0
189,58,imageLL11,4.0,3.0
190,58,imageHL1,4.0,4.0
191,58,imageHL8,2.0,2.0
192,58,imageHH2,4.0,4.0
193,58,imageHH7,2.0,4.0
194,58,imageLH4,4.0,2.0
195,58,imageLL2,4.0,2.0
235,58,imageLL14,4.0,3.0
236,58,imageLL13,2.0,1.0
237,58,imageLH5,4.0,3.0
238,58,imageHH9,4.0,4.0
239,58,imageHL13,4.0,4.0
240,58,imageLH6,5.0,3.0
241,58,imageHH11,4.0,4.0
242,58,imageHL9,3.0,2.0
282,58,imageLL8,5.0,2.0
283,58,imageLL4,4.0,2.0
284,58,imageLH13,4.0,3.0
285,58,imageLH12,4.0,3.0
286,58,imageHL12,2.0,4.0
287,58,imageHL2,1.0,2.0
288,58,imageHH12,4.0,4.0
289,58,imageHH3,3.0,2.0
0,60,imageLL1,3.0,2.0
1,60,imageHH1,3.0,3.0
2,60,imageHH2,2.0,3.0
3,60,imageLL10,3.0,1.0
4,60,imageHL4,3.0,4.0
5,60,imageHL5,3.0,3.0
6,60,imageLH7,3.0,1.0
7,60,imageLH4,3.0,1.0
47,60,imageHH12,3.0,4.0
48,60,imageHH11,3.0,2.0
49,60,imageHL13,2.0,2.0
50,60,imageHL8,3.0,4.0
51,60,imageLH10,4.0,1.0
52,60,imageLH3,3.0,2.0
53,60,imageLL12,3.0,3.0
54,60,imageLL2,4.0,2.0
94,60,imageHH3,3.0,2.0
95,60,imageLH2,4.0,2.0
96,60,imageHL2,3.0,4.0
97,60,imageLH11,3.0,2.0
98,60,imageLL7,3.0,3.0
99,60,imageHH10,4.0,2.0
100,60,imageLL5,4.0,2.0
101,60,imageHL1,3.0,3.0
141,60,imageLL8,3.0,2.0
142,60,imageLH14,3.0,1.0
143,60,imageHH7,3.0,3.0
144,60,imageHH8,3.0,3.0
145,60,imageHL9,3.0,3.0
146,60,imageLH1,3.0,1.0
147,60,imageHL6,2.0,3.0
148,60,imageLL3,3.0,3.0
188,60,imageHH9,3.0,2.0
189,60,imageHH14,4.0,4.0
190,60,imageLL11,3.0,2.0
191,60,imageLL13,3.0,2.0
192,60,imageHL14,3.0,3.0
193,60,imageHL3,3.0,3.0
194,60,imageLH8,3.0,3.0
195,60,imageLH5,3.0,2.0
235,60,imageLH13,4.0,3.0
236,60,imageLL6,4.0,2.0
237,60,imageHL12,3.0,3.0
238,60,imageLH9,3.0,2.0
239,60,imageLL9,3.0,3.0
240,60,imageHL11,3.0,3.0
241,60,imageHH4,3.0,3.0
242,60,imageHH13,3.0,3.0
282,60,imageHH5,3.0,3.0
283,60,imageLH6,3.0,3.0
284,60,imageLL14,3.0,3.0
285,60,imageHH6,2.0,3.0
286,60,imageHL7,3.0,2.0
287,60,imageLH12,3.0,2.0
288,60,imageHL10,3.0,3.0
289,60,imageLL4,3.0,2.0
0,62,imageHH8,5.0,4.0
1,62,imageLH8,4.0,1.0
2,62,imageLL9,5.0,1.0
3,62,imageHL9,3.0,3.0
4,62,imageHH13,4.0,2.0
5,62,imageHL13,3.0,3.0
6,62,imageLL5,5.0,2.0
7,62,imageLH5,5.0,2.0
47,62,imageLL6,3.0,1.0
48,62,imageLH2,4.0,2.0
49,62,imageHL12,3.0,5.0
50,62,imageLH13,5.0,3.0
51,62,imageHL1,4.0,4.0
52,62,imageHH10,5.0,4.0
53,62,imageHH4,3.0,5.0
54,62,imageLL3,2.0,3.0
94,62,imageHH9,3.0,5.0
95,62,imageHH3,3.0,3.0
96,62,imageHL14,4.0,5.0
97,62,imageLL10,2.0,1.0
98,62,imageHL7,3.0,1.0
99,62,imageLH14,4.0,1.0
100,62,imageLL13,2.0,1.0
101,62,imageLH12,5.0,3.0
141,62,imageHL4,5.0,5.0
142,62,imageLL2,4.0,1.0
143,62,imageHL10,2.0,3.0
144,62,imageLH10,4.0,1.0
145,62,imageHH2,4.0,5.0
146,62,imageLL4,3.0,2.0
147,62,imageHH7,3.0,4.0
148,62,imageLH7,4.0,1.0
188,62,imageLL8,4.0,2.0
189,62,imageHH5,3.0,3.0
190,62,imageHL11,3.0,3.0
191,62,imageHH1,5.0,3.0
192,62,imageLH6,4.0,2.0
193,62,imageHL6,3.0,3.0
194,62,imageLL14,4.0,2.0
195,62,imageLH9,4.0,1.0
235,62,imageHH6,4.0,4.0
236,62,imageHL8,3.0,3.0
237,62,imageLH1,5.0,1.0
238,62,imageHH11,3.0,4.0
239,62,imageLL1,4.0,1.0
240,62,imageHL2,2.0,3.0
241,62,imageLH3,5.0,2.0
242,62,imageLL12,4.0,1.0
282,62,imageHH12,4.0,5.0
283,62,imageHH14,4.0,5.0
284,62,imageHL3,4.0,5.0
285,62,imageLH11,4.0,2.0
286,62,imageHL5,4.0,5.0
287,62,imageLH4,5.0,2.0
288,62,imageLL11,4.0,2.0
289,62,imageLL7,4.0,2.0
0,64,imageHH9,3.0,4.0
1,64,imageHL3,2.0,3.0
2,64,imageLH4,3.0,2.0
3,64,imageLL6,2.0,1.0
4,64,imageLH5,4.0,3.0
5,64,imageHH14,5.0,5.0
6,64,imageHL2,2.0,3.0
7,64,imageLL12,4.0,2.0
47,64,imageHL12,4.0,4.0
48,64,imageLL9,1.0,2.0
49,64,imageHH5,3.0,3.0
50,64,imageHH1,1.0,2.0
51,64,imageLL11,5.0,4.0
52,64,imageHL10,1.0,3.0
53,64,imageLH12,5.0,2.0
54,64,imageLH10,3.0,1.0
94,64,imageLL2,3.0,1.0
95,64,imageLH2,4.0,1.0
96,64,imageLL1,4.0,1.0
97,64,imageHL6,3.0,3.0
98,64,imageHH8,1.0,3.0
99,64,imageLH3,5.0,2.0
100,64,imageHL11,1.0,3.0
101,64,imageHH4,3.0,3.0
141,64,imageLH13,2.0,2.0
142,64,imageLL5,5.0,3.0
143,64,imageLL13,3.0,1.0
144,64,imageLH8,5.0,4.0
145,64,imageHL8,4.0,4.0
146,64,imageHL5,3.0,3.0
147,64,imageHH7,1.0,3.0
148,64,imageHH2,5.0,5.0
188,64,imageHL14,1.0,3.0
189,64,imageLL8,4.0,3.0
190,64,imageLH14,3.0,1.0
191,64,imageLL14,4.0,3.0
192,64,imageHH11,3.0,3.0
193,64,imageLH1,4.0,2.0
194,64,imageHH3,3.0,2.0
195,64,imageHL9,5.0,5.0
235,64,imageLH7,4.0,2.0
236,64,imageLH9,4.0,2.0
237,64,imageHL1,4.0,3.0
238,64,imageHL13,1.0,2.0
239,64,imageHH10,3.0,2.0
240,64,imageLL10,4.0,1.0
241,64,imageHH6,5.0,3.0
242,64,imageLL7,5.0,3.0
282,64,imageHH12,4.0,4.0
283,64,imageHL4,5.0,5.0
284,64,imageHH13,4.0,3.0
285,64,imageLH11,4.0,3.0
286,64,imageHL7,5.0,1.0
287,64,imageLL3,1.0,2.0
288,64,imageLL4,1.0,1.0
289,64,imageLH6,4.0,3.0
0,66,imageLL9,5.0,1.0
1,66,imageLL6,3.0,1.0
2,66,imageHH8,3.0,3.0
3,66,imageHL7,2.0,1.0
4,66,imageLH5,2.0,2.0
5,66,imageHH12,4.0,5.0
6,66,imageHL6,1.0,3.0
7,66,imageLH2,3.0,1.0
47,66,imageLL1,4.0,2.0
48,66,imageLH1,5.0,2.0
49,66,imageHH6,4.0,4.0
50,66,imageHH13,4.0,3.0
51,66,imageHL10,1.0,3.0
52,66,imageLL7,2.0,2.0
53,66,imageHL12,1.0,3.0
54,66,imageLH6,4.0,3.0
94,66,imageHL8,4.0,4.0
95,66,imageLL12,5.0,2.0
96,66,imageHH7,5.0,5.0
97,66,imageHL5,5.0,5.0
98,66,imageLH13,4.0,4.0
99,66,imageHH10,3.0,4.0
100,66,imageLH8,5.0,5.0
101,66,imageLL10,5.0,1.0
141,66,imageHL1,1.0,3.0
142,66,imageHL9,1.0,4.0
143,66,imageHH9,1.0,4.0
144,66,imageHH14,2.0,4.0
145,66,imageLL5,1.0,1.0
146,66,imageLH12,5.0,4.0
147,66,imageLL11,5.0,5.0
148,66,imageLH14,5.0,1.0
188,66,imageLH11,1.0,2.0
189,66,imageLH7,4.0,2.0
190,66,imageHH11,5.0,4.0
191,66,imageHH1,3.0,4.0
192,66,imageLL14,5.0,5.0
193,66,imageLL8,1.0,1.0
194,66,imageHL3,2.0,1.0
195,66,imageHL11,1.0,3.0
235,66,imageHL13,1.0,3.0
236,66,imageHL14,4.0,4.0
237,66,imageHH3,5.0,4.0
238,66,imageLL13,5.0,1.0
239,66,imageLL3,1.0,3.0
240,66,imageHH2,5.0,4.0
241,66,imageLH4,3.0,2.0
242,66,imageLH10,5.0,5.0
282,66,imageLL4,5.0,4.0
283,66,imageLH3,5.0,3.0
284,66,imageLL2,5.0,1.0
285,66,imageLH9,1.0,2.0
286,66,imageHH5,3.0,3.0
287,66,imageHH4,5.0,5.0
288,66,imageHL2,5.0,5.0
289,66,imageHL4,5.0,5.0
0,67,imageHH11,4.0,2.0
1,67,imageHH14,3.0,5.0
2,67,imageHL14,3.0,4.0
3,67,imageHL1,2.0,3.0
4,67,imageLH8,4.0,2.0
5,67,imageLH1,4.0,2.0
6,67,imageLL8,4.0,2.0
7,67,imageLL14,3.0,1.0
47,67,imageLH9,3.0,2.0
48,67,imageLH2,3.0,2.0
49,67,imageHL2,2.0,3.0
50,67,imageHL9,3.0,3.0
51,67,imageHH2,2.0,4.0
52,67,imageHH3,2.0,2.0
53,67,imageLL4,3.0,2.0
54,67,imageLL13,2.0,2.0
94,67,imageLL12,2.0,3.0
95,67,imageLL3,2.0,3.0
96,67,imageLH3,3.0,3.0
97,67,imageHH9,3.0,4.0
98,67,imageHL7,2.0,3.0
99,67,imageLH13,2.0,2.0
100,67,imageHH5,2.0,2.0
101,67,imageHL11,1.0,3.0
141,67,imageLH10,3.0,2.0
142,67,imageLH11,3.0,3.0
143,67,imageLL5,4.0,2.0
144,67,imageHL10,2.0,3.0
145,67,imageHH4,3.0,4.0
146,67,imageHH6,2.0,3.0
147,67,imageHL12,2.0,2.0
148,67,imageLL7,2.0,3.0
188,67,imageLH12,3.0,3.0
189,67,imageHH13,2.0,2.0
190,67,imageLL10,2.0,1.0
191,67,imageHH8,3.0,4.0
192,67,imageHL8,2.0,3.0
193,67,imageHL3,2.0,2.0
194,67,imageLL9,3.0,2.0
195,67,imageLH4,2.0,2.0
235,67,imageLH7,3.0,3.0
236,67,imageHH10,3.0,3.0
237,67,imageLL1,4.0,2.0
238,67,imageHH1,2.0,1.0
239,67,imageHL5,3.0,3.0
240,67,imageLH5,3.0,2.0
241,67,imageLL2,2.0,1.0
242,67,imageHL4,2.0,3.0
282,67,imageHH7,3.0,4.0
283,67,imageHL13,3.0,2.0
284,67,imageHH12,3.0,2.0
285,67,imageLH14,4.0,1.0
286,67,imageLL11,3.0,2.0
287,67,imageLL6,2.0,2.0
288,67,imageLH6,2.0,2.0
289,67,imageHL6,1.0,3.0
0,68,imageLH1,5.0,1.0
1,68,imageLH9,4.0,2.0
2,68,imageHL11,3.0,2.0
3,68,imageLL7,4.0,2.0
4,68,imageHL8,2.0,4.0
5,68,imageLL10,3.0,2.0
6,68,imageHH6,2.0,2.0
7,68,imageHH8,4.0,5.0
47,68,imageLL6,5.0,1.0
48,68,imageLL4,4.0,1.0
49,68,imageHL7,3.0,3.0
50,68,imageHH13,5.0,1.0
51,68,imageLH12,4.0,2.0
52,68,imageHL9,5.0,5.0
53,68,imageHH1,5.0,2.0
54,68,imageLH8,5.0,1.0
94,68,imageLL2,5.0,1.0
95,68,imageHL12,1.0,5.0
96,68,imageLH13,5.0,1.0
97,68,imageHH7,1.0,4.0
98,68,imageHL10,1.0,3.0
99,68,imageLH3,4.0,2.0
100,68,imageHH2,5.0,4.0
101,68,imageLL3,1.0,3.0
141,68,imageLL13,3.0,1.0
142,68,imageHH3,1.0,3.0
143,68,imageLH6,3.0,3.0
144,68,imageLH11,3.0,3.0
145,68,imageHH12,4.0,4.0
146,68,imageHL5,5.0,5.0
147,68,imageHL6,1.0,3.0
148,68,imageLL14,5.0,1.0
188,68,imageHH4,1.0,1.0
189,68,imageHL3,1.0,3.0
190,68,imageLL11,5.0,1.0
191,68,imageHH5,1.0,3.0
192,68,imageLH2,5.0,2.0
193,68,imageLL8,5.0,1.0
194,68,imageHL4,5.0,5.0
195,68,imageLH7,5.0,2.0
235,68,imageHL2,1.0,3.0
236,68,imageHL1,1.0,3.0
237,68,imageLL1,5.0,1.0
238,68,imageLH4,5.0,2.0
239,68,imageLH14,5.0,1.0
240,68,imageHH9,3.0,3.0
241,68,imageHH11,4.0,3.0
242,68,imageLL9,5.0,3.0
282,68,imageHH10,5.0,3.0
283,68,imageHL13,1.0,3.0
284,68,imageLL5,5.0,1.0
285,68,imageLL12,5.0,1.0
286,68,imageHH14,2.0,4.0
287,68,imageLH10,4.0,2.0
288,68,imageHL14,1.0,4.0
289,68,imageLH5,5.0,5.0
0,70,imageLH11,4.0,2.0
1,70,imageLL10,3.0,1.0
2,70,imageLL4,2.0,2.0
3,70,imageHL1,2.0,3.0
4,70,imageLH12,4.0,2.0
5,70,imageHL11,1.0,3.0
6,70,imageHH9,3.0,4.0
7,70,imageHH13,4.0,2.0
47,70,imageLH2,3.0,2.0
48,70,imageLL8,4.0,1.0
49,70,imageLL1,3.0,2.0
50,70,imageLH8,4.0,2.0
51,70,imageHL3,4.0,4.0
52,70,imageHL2,3.0,3.0
53,70,imageHH1,4.0,2.0
54,70,imageHH11,3.0,2.0
94,70,imageHL10,3.0,4.0
95,70,imageLL6,2.0,1.0
96,70,imageHL7,4.0,2.0
97,70,imageLH9,2.0,2.0
98,70,imageHH5,3.0,3.0
99,70,imageLH14,4.0,1.0
100,70,imageLL14,4.0,2.0
101,70,imageHH2,2.0,3.0
141,70,imageHH12,3.0,3.0
142,70,imageLH10,3.0,1.0
143,70,imageHL4,4.0,3.0
144,70,imageLL11,3.0,2.0
145,70,imageHH14,3.0,3.0
146,70,imageHL13,4.0,3.0
147,70,imageLH4,4.0,2.0
148,70,imageLL7,4.0,2.0
188,70,imageLH6,4.0,3.0
189,70,imageHH8,3.0,4.0
190,70,imageHL8,3.0,3.0
191,70,imageHH4,4.0,4.0
192,70,imageLL2,4.0,2.0
193,70,imageHL12,4.0,2.0
194,70,imageLL9,2.0,5.0
195,70,imageLH1,4.0,1.0
235,70,imageHH7,3.0,5.0
236,70,imageLL3,3.0,3.0
237,70,imageHL14,3.0,4.0
238,70,imageLH3,4.0,2.0
239,70,imageHH10,4.0,3.0
240,70,imageHL5,5.0,3.0
241,70,imageLH5,3.0,2.0
242,70,imageLL12,3.0,2.0
282,70,imageLH7,4.0,1.0
283,70,imageHL9,4.0,3.0
284,70,imageHH6,3.0,4.0
285,70,imageLH13,3.0,2.0
286,70,imageLL13,3.0,2.0
287,70,imageHL6,1.0,3.0
288,70,imageHH3,3.0,3.0
289,70,imageLL5,3.0,2.0
0,71,imageLH10,4.0,4.0
1,71,imageLL7,4.0,4.0
2,71,imageLH4,4.0,4.0
3,71,imageHL2,2.0,2.0
4,71,imageHL6,1.0,1.0
5,71,imageHH12,3.0,3.0
6,71,imageHH2,4.0,4.0
7,71,imageLL5,4.0,4.0
47,71,imageHH13,3.0,2.0
48,71,imageHL3,3.0,4.0
49,71,imageLL10,4.0,3.0
50,71,imageLH1,4.0,4.0
51,71,imageLH12,3.0,3.0
52,71,imageLL4,5.0,5.0
53,71,imageHH14,3.0,3.0
54,71,imageHL11,2.0,2.0
94,71,imageLL3,2.0,2.0
95,71,imageHH9,3.0,3.0
96,71,imageLL11,3.0,3.0
97,71,imageLH14,3.0,3.0
98,71,imageHH8,3.0,3.0
99,71,imageHL1,2.0,2.0
100,71,imageLH8,3.0,3.0
101,71,imageHL5,5.0,5.0
141,71,imageHL13,2.0,2.0
142,71,imageLH5,4.0,4.0
143,71,imageHL7,3.0,4.0
144,71,imageHH1,4.0,4.0
145,71,imageLH11,3.0,3.0
146,71,imageLL2,3.0,3.0
147,71,imageHH11,2.0,2.0
148,71,imageLL13,2.0,2.0
188,71,imageLL6,4.0,2.0
189,71,imageHH10,2.0,3.0
190,71,imageHH4,2.0,2.0
191,71,imageHL10,2.0,2.0
192,71,imageLL8,3.0,2.0
193,71,imageHL14,3.0,3.0
194,71,imageLH9,4.0,3.0
195,71,imageLH7,3.0,2.0
235,71,imageHL4,2.0,2.0
236,71,imageLL14,4.0,4.0
237,71,imageHH3,2.0,2.0
238,71,imageHL9,2.0,2.0
239,71,imageHH5,2.0,2.0
240,71,imageLH2,3.0,3.0
241,71,imageLL9,4.0,4.0
242,71,imageLH13,3.0,3.0
282,71,imageLL1,4.0,2.0
283,71,imageLH3,3.0,2.0
284,71,imageLH6,3.0,2.0
285,71,imageHL8,2.0,2.0
286,71,imageLL12,4.0,3.0
287,71,imageHL12,3.0,2.0
288,71,imageHH6,3.0,2.0
289,71,imageHH7,2.0,2.0
0,72,imageHH8,3.0,4.0
1,72,imageLL9,4.0,4.0
2,72,imageHL10,1.0,3.0
3,72,imageHL14,3.0,5.0
4,72,imageLL14,3.0,1.0
5,72,imageLH14,3.0,1.0
6,72,imageHH13,4.0,3.0
7,72,imageLH4,4.0,2.0
47,72,imageHH5,3.0,4.0
48,72,imageHH7,4.0,5.0
49,72,imageLH9,5.0,4.0
50,72,imageLL3,3.0,3.0
51,72,imageLL11,5.0,4.0
52,72,imageLH10,4.0,1.0
53,72,imageHL7,2.0,1.0
54,72,imageHL8,2.0,3.0
94,72,imageHH6,3.0,2.0
95,72,imageHH4,3.0,4.0
96,72,imageHL1,3.0,4.0
97,72,imageHL13,2.0,2.0
98,72,imageLH11,4.0,3.0
99,72,imageLH1,4.0,1.0
100,72,imageLL4,4.0,1.0
101,72,imageLL8,5.0,2.0
141,72,imageLL13,2.0,2.0
142,72,imageLH7,4.0,2.0
143,72,imageLH5,4.0,3.0
144,72,imageHL4,4.0,3.0
145,72,imageHH3,3.0,3.0
146,72,imageHH12,3.0,4.0
147,72,imageLL6,2.0,1.0
148,72,imageHL2,2.0,3.0
188,72,imageLH6,4.0,3.0
189,72,imageHL6,2.0,2.0
190,72,imageHH9,2.0,4.0
191,72,imageLH3,4.0,3.0
192,72,imageLL12,3.0,2.0
193,72,imageHL9,2.0,4.0
194,72,imageHH2,3.0,4.0
195,72,imageLL2,4.0,3.0
235,72,imageHH14,2.0,2.0
236,72,imageHH10,3.0,2.0
237,72,imageLH13,3.0,3.0
238,72,imageLL1,3.0,1.0
239,72,imageHL12,3.0,5.0
240,72,imageHL3,3.0,4.0
241,72,imageLH12,4.0,3.0
242,72,imageLL7,4.0,3.0
282,72,imageLL5,4.0,3.0
283,72,imageHH1,4.0,2.0
284,72,imageHH11,3.0,3.0
285,72,imageHL5,2.0,3.0
286,72,imageHL11,2.0,3.0
287,72,imageLH2,4.0,2.0
288,72,imageLH8,4.0,2.0
289,72,imageLL10,3.0,1.0
0,73,imageLH10,4.0,2.0
1,73,imageHH4,3.0,4.0
2,73,imageLL1,2.0,1.0
3,73,imageHH6,3.0,3.0
4,73,imageHL2,1.0,3.0
5,73,imageLH7,4.0,2.0
6,73,imageLL5,5.0,2.0
7,73,imageHL8,1.0,3.0
47,73,imageLL8,5.0,2.0
48,73,imageLL9,3.0,1.0
49,73,imageHL6,1.0,3.0
50,73,imageHL1,3.0,3.0
51,73,imageHH7,2.0,4.0
52,73,imageHH2,4.0,4.0
53,73,imageLH1,3.0,1.0
54,73,imageLH2,4.0,2.0
94,73,imageLH5,4.0,2.0
95,73,imageHL10,2.0,3.0
96,73,imageLH14,2.0,2.0
97,73,imageLL6,3.0,2.0
98,73,imageLL7,5.0,2.0
99,73,imageHL9,2.0,4.0
100,73,imageHH5,2.0,3.0
101,73,imageHH1,5.0,3.0
141,73,imageHL7,4.0,3.0
142,73,imageHL3,4.0,4.0
143,73,imageLL2,4.0,2.0
144,73,imageLH12,3.0,3.0
145,73,imageLH9,4.0,3.0
146,73,imageHH14,3.0,3.0
147,73,imageHH9,3.0,4.0
148,73,imageLL14,4.0,3.0
188,73,imageHL14,3.0,3.0
189,73,imageLL12,4.0,2.0
190,73,imageHL4,3.0,3.0
191,73,imageLH11,3.0,4.0
192,73,imageHH13,5.0,2.0
193,73,imageLL13,3.0,2.0
194,73,imageHH11,4.0,3.0
195,73,imageLH13,3.0,3.0
235,73,imageHH12,4.0,3.0
236,73,imageHH8,4.0,4.0
237,73,imageLH3,4.0,3.0
238,73,imageHL13,2.0,3.0
239,73,imageLH4,3.0,2.0
240,73,imageLL3,3.0,3.0
241,73,imageLL10,3.0,3.0
242,73,imageHL12,3.0,4.0
282,73,imageHL11,3.0,3.0
283,73,imageLH8,4.0,2.0
284,73,imageHH10,4.0,3.0
285,73,imageLL4,4.0,2.0
286,73,imageHL5,4.0,3.0
287,73,imageLL11,3.0,2.0
288,73,imageHH3,2.0,3.0
289,73,imageLH6,3.0,2.0
0,74,imageLL1,4.0,2.0
1,74,imageHL6,1.0,3.0
2,74,imageHL13,4.0,3.0
3,74,imageLH4,4.0,2.0
4,74,imageLL3,2.0,2.0
5,74,imageLH13,5.0,3.0
6,74,imageHH3,4.0,2.0
7,74,imageHH2,5.0,5.0
47,74,imageHL7,3.0,3.0
48,74,imageHL3,5.0,5.0
49,74,imageHH1,2.0,3.0
50,74,imageLH6,1.0,3.0
51,74,imageLL8,4.0,3.0
52,74,imageHH6,4.0,2.0
53,74,imageLH14,5.0,1.0
54,74,imageLL11,1.0,3.0
94,74,imageLH10,5.0,1.0
95,74,imageLH7,4.0,2.0
96,74,imageLL14,1.0,3.0
97,74,imageHL11,3.0,3.0
98,74,imageHL12,5.0,5.0
99,74,imageHH9,5.0,5.0
100,74,imageHH12,3.0,3.0
