,subj_idx,stim,rt,response,group,arousal,valence
2629,127,0V0A,8.478,1,group4,3,3
2630,127,0V0A,5.793,1,group4,3,3
2631,127,0V0A,3.798,1,group4,3,3
2632,127,0V0A,1.367,0,group4,3,3
6161,127,0V1A,7.0899,0,group4,3,3
6162,127,0V1A,5.1009,1,group4,3,3
6163,127,0V1A,9.9669,0,group4,3,3
6164,127,0V1A,2.7189,1,group4,3,3
6165,127,0V1A,2.6299,1,group4,4,4
6166,127,0V1A,3.9959,1,group4,4,4
6167,127,0V1A,4.032,0,group4,4,4
6168,127,0V1A,10.663,1,group4,4,4
6169,127,0V1A,4.032,0,group4,4,4
6170,127,0V1A,5.467,1,group4,4,4
6171,127,0V1A,5.3769,0,group4,4,4
6172,127,0V1A,2.342,1,group4,4,4
6173,127,0V1A,3.3949,1,group4,4,4
6174,127,0V1A,6.0999,0,group4,4,4
6175,127,0V1A,4.485,0,group4,4,4
6176,127,0V1A,2.668,1,group4,4,4
6177,127,0V1A,7.096,1,group4,3,3
6178,127,0V1A,5.1629,0,group4,3,3
6179,127,0V1A,5.4679,0,group4,3,3
6180,127,0V1A,6.5009,1,group4,3,3
6181,127,0V1A,2.515,1,group4,3,3
6182,127,0V1A,3.853,1,group4,3,3
6183,127,0V1A,2.9259,0,group4,3,3
6184,127,0V1A,2.7469,1,group4,3,3
6185,127,0V1A,3.843,0,group4,3,3
6186,127,0V1A,4.992,0,group4,3,3
6187,127,0V1A,2.247,1,group4,3,3
6188,127,0V1A,3.8669,0,group4,3,3
9717,127,1V0A,4.762,0,group4,3,3
9718,127,1V0A,2.903,0,group4,3,3
9719,127,1V0A,4.5009,0,group4,3,3
9720,127,1V0A,1.2999,0,group4,3,3
9721,127,1V0A,2.297,1,group4,4,4
9722,127,1V0A,4.1689,0,group4,4,4
9723,127,1V0A,7.517,0,group4,4,4
9724,127,1V0A,3.2649,0,group4,4,4
9725,127,1V0A,1.8949,0,group4,4,4
9726,127,1V0A,2.4449,0,group4,4,4
9727,127,1V0A,5.067,0,group4,4,4
9728,127,1V0A,3.797,0,group4,4,4
9729,127,1V0A,3.263,0,group4,4,4
9730,127,1V0A,7.134,0,group4,4,4
9731,127,1V0A,3.371,0,group4,4,4
9732,127,1V0A,2.08,0,group4,4,4
9733,127,1V0A,2.398,0,group4,3,3
9734,127,1V0A,6.277,0,group4,3,3
9735,127,1V0A,4.584,0,group4,3,3
9736,127,1V0A,2.502,0,group4,3,3
9737,127,1V0A,5.807,0,group4,3,3
9738,127,1V0A,4.2439,0,group4,3,3
9739,127,1V0A,6.313,1,group4,3,3
9740,127,1V0A,2.8669,0,group4,3,3
9741,127,1V0A,3.068,0,group4,3,3
9742,127,1V0A,1.6959,0,group4,3,3
9743,127,1V0A,2.5509,0,group4,3,3
9744,127,1V0A,1.731,0,group4,3,3
13273,127,1V1A,7.6189,1,group4,3,3
13274,127,1V1A,5.429,0,group4,3,3
13275,127,1V1A,1.916,0,group4,3,3
13276,127,1V1A,3.1649,1,group4,3,3
13277,127,1V1A,7.9839,1,group4,4,4
13278,127,1V1A,4.666,0,group4,4,4
13279,127,1V1A,4.763,1,group4,4,4
13280,127,1V1A,8.5489,0,group4,4,4
13281,127,1V1A,2.7329,0,group4,4,4
13282,127,1V1A,1.565,0,group4,4,4
13283,127,1V1A,2.632,0,group4,4,4
13284,127,1V1A,3.8679,0,group4,4,4
13285,127,1V1A,4.401,0,group4,4,4
13286,127,1V1A,6.2339,1,group4,4,4
13287,127,1V1A,4.396,0,group4,4,4
13288,127,1V1A,3.9029,1,group4,4,4
13289,127,1V1A,3.5789,0,group4,3,3
13290,127,1V1A,3.71,0,group4,3,3
13291,127,1V1A,3.0489,0,group4,3,3
13292,127,1V1A,3.1849,0,group4,3,3
13293,127,1V1A,4.034,0,group4,3,3
13294,127,1V1A,4.024,1,group4,3,3
13295,127,1V1A,3.0859,1,group4,3,3
13296,127,1V1A,2.896,1,group4,3,3
13297,127,1V1A,2.332,0,group4,3,3
13298,127,1V1A,2.6199,0,group4,3,3
13299,127,1V1A,2.3969,0,group4,3,3
13300,127,1V1A,3.726,0,group4,3,3
16829,127,1Vne1A,2.8999,0,group4,3,3
16830,127,1Vne1A,4.4179,0,group4,3,3
16831,127,1Vne1A,4.543,0,group4,3,3
16832,127,1Vne1A,7.9839,0,group4,3,3
16833,127,1Vne1A,2.8689,0,group4,4,4
16834,127,1Vne1A,2.3319,0,group4,4,4
16835,127,1Vne1A,2.796,0,group4,4,4
16836,127,1Vne1A,4.118,0,group4,4,4
16837,127,1Vne1A,5.213,0,group4,4,4
16838,127,1Vne1A,5.1279,1,group4,4,4
16839,127,1Vne1A,2.5,0,group4,4,4
16840,127,1Vne1A,10.411,0,group4,4,4
16841,127,1Vne1A,3.5699,0,group4,4,4
16842,127,1Vne1A,5.75,0,group4,4,4
16843,127,1Vne1A,1.8669,0,group4,4,4
16844,127,1Vne1A,6.1829,0,group4,4,4
16845,127,1Vne1A,2.884,0,group4,3,3
16846,127,1Vne1A,2.663,0,group4,3,3
16847,127,1Vne1A,5.525,0,group4,3,3
16848,127,1Vne1A,7.7519,0,group4,3,3
16849,127,1Vne1A,3.0299,0,group4,3,3
16850,127,1Vne1A,3.885,0,group4,3,3
16851,127,1Vne1A,2.0879,0,group4,3,3
16852,127,1Vne1A,3.2849,0,group4,3,3
16853,127,1Vne1A,3.842,0,group4,3,3
16854,127,1Vne1A,1.3769,0,group4,3,3
16855,127,1Vne1A,1.0099,0,group4,3,3
16856,127,1Vne1A,6.9099,1,group4,3,3
2633,128,0V0A,2.5277,0,group2,3,4
2634,128,0V0A,2.8941,0,group2,3,4
2635,128,0V0A,2.8915,1,group2,3,4
2636,128,0V0A,1.4353,0,group2,3,4
2637,128,0V0A,5.864448,1,group2,4,4
2638,128,0V0A,4.2833,1,group2,4,4
2639,128,0V0A,4.6348,1,group2,4,4
2640,128,0V0A,1.8683,1,group2,4,4
2641,128,0V0A,1.9538,0,group2,3,4
2642,128,0V0A,3.4308,1,group2,3,4
2643,128,0V0A,3.1706,1,group2,3,4
2644,128,0V0A,1.0676,1,group2,3,4
2645,128,0V0A,2.2634,0,group2,3,4
2646,128,0V0A,5.1538,0,group2,3,4
2647,128,0V0A,3.3509,0,group2,3,4
2648,128,0V0A,2.3106,0,group2,3,4
2649,128,0V0A,1.6877,0,group2,3,4
2650,128,0V0A,2.4688,1,group2,3,4
2651,128,0V0A,4.1185,0,group2,3,4
2652,128,0V0A,1.5141,1,group2,3,4
2653,128,0V0A,4.8265,0,group2,3,4
2654,128,0V0A,1.8377,0,group2,3,4
2655,128,0V0A,4.2435,0,group2,3,4
2656,128,0V0A,2.0119,1,group2,3,4
2657,128,0V0A,2.7278,0,group2,3,4
2658,128,0V0A,4.5101,1,group2,3,4
2659,128,0V0A,1.3323,1,group2,3,4
2660,128,0V0A,3.2183,1,group2,3,4
6189,128,0V1A,3.2928,0,group2,3,4
6190,128,0V1A,1.7941,0,group2,3,4
6191,128,0V1A,3.5759,1,group2,3,4
6192,128,0V1A,2.6583,1,group2,3,4
6193,128,0V1A,1.9234,1,group2,4,4
6194,128,0V1A,4.9982,1,group2,4,4
6195,128,0V1A,2.9612,1,group2,4,4
6196,128,0V1A,3.1458,0,group2,4,4
6197,128,0V1A,2.777,1,group2,3,4
6198,128,0V1A,1.6181,0,group2,3,4
6199,128,0V1A,1.6947,1,group2,3,4
6200,128,0V1A,2.4143,1,group2,3,4
6201,128,0V1A,3.1866,1,group2,3,4
6202,128,0V1A,2.1612,0,group2,3,4
6203,128,0V1A,1.619,0,group2,3,4
6204,128,0V1A,1.0608,0,group2,3,4
6205,128,0V1A,1.8113,1,group2,3,4
6206,128,0V1A,1.8689,0,group2,3,4
6207,128,0V1A,5.864448,0,group2,3,4
6208,128,0V1A,1.6851,1,group2,3,4
6209,128,0V1A,3.062,1,group2,3,4
6210,128,0V1A,1.9835,1,group2,3,4
6211,128,0V1A,2.6535,0,group2,3,4
6212,128,0V1A,3.9659,1,group2,3,4
6213,128,0V1A,1.4271,0,group2,3,4
6214,128,0V1A,1.7466,0,group2,3,4
6215,128,0V1A,1.6246,0,group2,3,4
6216,128,0V1A,1.4036,0,group2,3,4
9745,128,1V0A,2.7001,1,group2,3,4
9746,128,1V0A,5.864448,0,group2,3,4
9747,128,1V0A,2.306,0,group2,3,4
9748,128,1V0A,2.1846,1,group2,3,4
9749,128,1V0A,2.523,0,group2,4,4
9750,128,1V0A,1.8865,0,group2,4,4
9751,128,1V0A,3.2532,0,group2,4,4
9752,128,1V0A,3.1773,0,group2,4,4
9753,128,1V0A,2.7787,0,group2,3,4
9754,128,1V0A,1.6097,0,group2,3,4
9755,128,1V0A,1.7433,0,group2,3,4
9756,128,1V0A,3.1954,1,group2,3,4
9757,128,1V0A,2.6359,1,group2,3,4
9758,128,1V0A,1.7951,1,group2,3,4
9759,128,1V0A,1.4096,0,group2,3,4
9760,128,1V0A,1.1481,0,group2,3,4
9761,128,1V0A,1.4031,0,group2,3,4
9762,128,1V0A,1.4629,1,group2,3,4
9763,128,1V0A,2.054,0,group2,3,4
9764,128,1V0A,1.4943,1,group2,3,4
9765,128,1V0A,2.0706,0,group2,3,4
9766,128,1V0A,1.9165,0,group2,3,4
9767,128,1V0A,4.0939,1,group2,3,4
9768,128,1V0A,2.0785,0,group2,3,4
9769,128,1V0A,1.5495,0,group2,3,4
9770,128,1V0A,1.1479,0,group2,3,4
9771,128,1V0A,1.647,0,group2,3,4
9772,128,1V0A,2.5872,0,group2,3,4
13301,128,1V1A,3.4239,0,group2,3,4
13302,128,1V1A,1.5584,0,group2,3,4
13303,128,1V1A,1.8294,0,group2,3,4
13304,128,1V1A,2.2874,0,group2,3,4
13305,128,1V1A,3.713,0,group2,4,4
13306,128,1V1A,1.8207,0,group2,4,4
13307,128,1V1A,5.0613,0,group2,4,4
13308,128,1V1A,1.3529,0,group2,4,4
13309,128,1V1A,1.6452,0,group2,3,4
13310,128,1V1A,3.0442,1,group2,3,4
13311,128,1V1A,2.077,1,group2,3,4
13312,128,1V1A,2.4601,0,group2,3,4
13313,128,1V1A,1.7963,1,group2,3,4
13314,128,1V1A,2.6116,1,group2,3,4
13315,128,1V1A,3.5047,0,group2,3,4
13316,128,1V1A,1.3099,0,group2,3,4
13317,128,1V1A,3.5523,1,group2,3,4
13318,128,1V1A,3.0013,0,group2,3,4
13319,128,1V1A,2.4784,0,group2,3,4
13320,128,1V1A,1.3438,0,group2,3,4
13321,128,1V1A,1.768,0,group2,3,4
13322,128,1V1A,1.96,0,group2,3,4
13323,128,1V1A,4.7338,0,group2,3,4
13324,128,1V1A,2.2461,0,group2,3,4
13325,128,1V1A,2.0941,0,group2,3,4
13326,128,1V1A,2.333,0,group2,3,4
13327,128,1V1A,2.0624,0,group2,3,4
13328,128,1V1A,1.6338,0,group2,3,4
16857,128,1Vne1A,3.1754,0,group2,3,4
16858,128,1Vne1A,3.3111,0,group2,3,4
16859,128,1Vne1A,1.497,1,group2,3,4
16860,128,1Vne1A,1.1674,1,group2,3,4
16861,128,1Vne1A,2.0856,0,group2,4,4
16862,128,1Vne1A,1.9599,0,group2,4,4
16863,128,1Vne1A,1.8286,0,group2,4,4
16864,128,1Vne1A,1.4811,0,group2,4,4
16865,128,1Vne1A,2.9675,1,group2,3,4
16866,128,1Vne1A,2.3533,0,group2,3,4
16867,128,1Vne1A,3.4014,0,group2,3,4
16868,128,1Vne1A,1.3612,0,group2,3,4
16869,128,1Vne1A,2.4682,0,group2,3,4
16870,128,1Vne1A,2.466,0,group2,3,4
16871,128,1Vne1A,2.0331,0,group2,3,4
16872,128,1Vne1A,5.864448,0,group2,3,4
16873,128,1Vne1A,1.0128,0,group2,3,4
16874,128,1Vne1A,3.9045,0,group2,3,4
16875,128,1Vne1A,1.6994,0,group2,3,4
16876,128,1Vne1A,1.4608,0,group2,3,4
16877,128,1Vne1A,1.7842,0,group2,3,4
16878,128,1Vne1A,1.7338,0,group2,3,4
16879,128,1Vne1A,3.9964,1,group2,3,4
16880,128,1Vne1A,1.3765,0,group2,3,4
16881,128,1Vne1A,2.8008,0,group2,3,4
16882,128,1Vne1A,3.1356,0,group2,3,4
16883,128,1Vne1A,2.1823,0,group2,3,4
16884,128,1Vne1A,3.5561,0,group2,3,4
2661,129,0V0A,2.6369,1,group4,2,3
2662,129,0V0A,2.5859,0,group4,2,3
2663,129,0V0A,1.78,1,group4,2,3
2664,129,0V0A,1.931,0,group4,2,3
2665,129,0V0A,4.486,1,group4,3,3
2666,129,0V0A,6.8949,0,group4,3,3
2667,129,0V0A,2.984,1,group4,3,3
2668,129,0V0A,8.591,1,group4,3,3
2669,129,0V0A,2.2829,0,group4,3,3
2670,129,0V0A,7.018,0,group4,3,3
2671,129,0V0A,2.404,0,group4,3,3
2672,129,0V0A,5.528,1,group4,3,3
2673,129,0V0A,1.5399,0,group4,3,2
2674,129,0V0A,1.375,0,group4,3,2
2675,129,0V0A,4.6069,1,group4,3,2
2676,129,0V0A,1.585,0,group4,3,2
2677,129,0V0A,2.6099,0,group4,3,3
2678,129,0V0A,1.8209,1,group4,3,3
2679,129,0V0A,8.903584,1,group4,3,3
2680,129,0V0A,2.613,1,group4,3,3
2681,129,0V0A,2.9559,0,group4,3,3
2682,129,0V0A,7.266,1,group4,3,3
2683,129,0V0A,4.311,1,group4,3,3
2684,129,0V0A,6.3419,1,group4,3,3
2685,129,0V0A,2.8569,1,group4,3,3
2686,129,0V0A,4.4,0,group4,3,3
2687,129,0V0A,8.498,0,group4,3,3
2688,129,0V0A,1.334,1,group4,3,3
6217,129,0V1A,3.5559,1,group4,2,3
6218,129,0V1A,2.4639,0,group4,2,3
6219,129,0V1A,2.302,0,group4,2,3
6220,129,0V1A,2.8469,0,group4,2,3
6221,129,0V1A,2.4209,1,group4,3,3
6222,129,0V1A,5.7079,0,group4,3,3
6223,129,0V1A,5.3879,0,group4,3,3
6224,129,0V1A,1.241,1,group4,3,3
6225,129,0V1A,5.3179,1,group4,3,3
6226,129,0V1A,3.0969,0,group4,3,3
6227,129,0V1A,2.9919,0,group4,3,3
6228,129,0V1A,8.7509,0,group4,3,3
6229,129,0V1A,1.4459,1,group4,3,2
6230,129,0V1A,5.988,1,group4,3,2
6231,129,0V1A,5.1669,0,group4,3,2
6232,129,0V1A,1.2029,0,group4,3,2
6233,129,0V1A,1.364,0,group4,3,3
6234,129,0V1A,3.4199,1,group4,3,3
6235,129,0V1A,3.17,1,group4,3,3
6236,129,0V1A,1.383,0,group4,3,3
6237,129,0V1A,8.2369,0,group4,3,3
6238,129,0V1A,1.9519,0,group4,3,3
6239,129,0V1A,3.0009,0,group4,3,3
6240,129,0V1A,3.5509,0,group4,3,3
6241,129,0V1A,2.8829,1,group4,3,3
6242,129,0V1A,1.9669,0,group4,3,3
6243,129,0V1A,6.308,1,group4,3,3
6244,129,0V1A,3.253,0,group4,3,3
9773,129,1V0A,2.6849,1,group4,2,3
9774,129,1V0A,1.87,0,group4,2,3
9775,129,1V0A,2.7069,0,group4,2,3
9776,129,1V0A,1.206,1,group4,2,3
9777,129,1V0A,1.4669,1,group4,3,3
9778,129,1V0A,4.441,1,group4,3,3
9779,129,1V0A,2.0919,1,group4,3,3
9780,129,1V0A,1.65,1,group4,3,3
9781,129,1V0A,1.836,1,group4,3,3
9782,129,1V0A,2.846,1,group4,3,3
9783,129,1V0A,1.7069,1,group4,3,3
9784,129,1V0A,1.9429,1,group4,3,3
9785,129,1V0A,4.298,0,group4,3,2
9786,129,1V0A,1.531,0,group4,3,2
9787,129,1V0A,1.168,1,group4,3,2
9788,129,1V0A,1.7019,1,group4,3,2
9789,129,1V0A,5.2629,0,group4,3,3
9790,129,1V0A,2.2239,1,group4,3,3
9791,129,1V0A,1.4919,1,group4,3,3
9792,129,1V0A,8.8599,0,group4,3,3
9793,129,1V0A,1.3759,1,group4,3,3
9794,129,1V0A,2.239,1,group4,3,3
9795,129,1V0A,2.7989,1,group4,3,3
9796,129,1V0A,1.986,1,group4,3,3
9797,129,1V0A,2.8949,1,group4,3,3
9798,129,1V0A,1.744,1,group4,3,3
9799,129,1V0A,1.3339,1,group4,3,3
9800,129,1V0A,1.3009,1,group4,3,3
13329,129,1V1A,8.903584,0,group4,2,3
13330,129,1V1A,4.9489,0,group4,2,3
13331,129,1V1A,1.6479,0,group4,2,3
13332,129,1V1A,1.205,1,group4,2,3
13333,129,1V1A,1.7679,1,group4,3,3
13334,129,1V1A,1.418,1,group4,3,3
13335,129,1V1A,1.1589,1,group4,3,3
13336,129,1V1A,1.6699,1,group4,3,3
13337,129,1V1A,2.9549,1,group4,3,3
13338,129,1V1A,3.137,1,group4,3,3
13339,129,1V1A,1.517,1,group4,3,3
13340,129,1V1A,1.1799,1,group4,3,3
13341,129,1V1A,5.4329,0,group4,3,2
13342,129,1V1A,1.63,0,group4,3,2
13343,129,1V1A,1.6069,1,group4,3,2
13344,129,1V1A,1.7799,1,group4,3,2
13345,129,1V1A,7.905,1,group4,3,3
13346,129,1V1A,1.777,1,group4,3,3
13347,129,1V1A,5.009,1,group4,3,3
13348,129,1V1A,1.497,0,group4,3,3
13349,129,1V1A,1.9809,1,group4,3,3
13350,129,1V1A,3.4239,1,group4,3,3
13351,129,1V1A,1.208,1,group4,3,3
13352,129,1V1A,2.088,1,group4,3,3
13353,129,1V1A,1.383,1,group4,3,3
13354,129,1V1A,1.4569,1,group4,3,3
13355,129,1V1A,1.2699,1,group4,3,3
13356,129,1V1A,1.076,1,group4,3,3
16885,129,1Vne1A,1.903,1,group4,2,3
16886,129,1Vne1A,4.051,1,group4,2,3
16887,129,1Vne1A,3.1419,1,group4,2,3
16888,129,1Vne1A,2.7189,1,group4,2,3
16889,129,1Vne1A,1.4679,1,group4,3,3
16890,129,1Vne1A,4.3049,1,group4,3,3
16891,129,1Vne1A,1.9919,1,group4,3,3
16892,129,1Vne1A,1.898,1,group4,3,3
16893,129,1Vne1A,2.0819,1,group4,3,3
16894,129,1Vne1A,1.539,1,group4,3,3
16895,129,1Vne1A,1.9929,1,group4,3,3
16896,129,1Vne1A,1.777,1,group4,3,3
16897,129,1Vne1A,2.573,1,group4,3,2
16898,129,1Vne1A,1.708,1,group4,3,2
16899,129,1Vne1A,1.188,1,group4,3,2
16900,129,1Vne1A,1.506,0,group4,3,2
16901,129,1Vne1A,2.438,1,group4,3,3
16902,129,1Vne1A,2.574,1,group4,3,3
16903,129,1Vne1A,2.2419,1,group4,3,3
16904,129,1Vne1A,1.609,1,group4,3,3
16905,129,1Vne1A,4.5329,1,group4,3,3
16906,129,1Vne1A,1.835,1,group4,3,3
16907,129,1Vne1A,3.4239,1,group4,3,3
16908,129,1Vne1A,1.71,1,group4,3,3
16909,129,1Vne1A,1.4909,1,group4,3,3
16910,129,1Vne1A,2.043,1,group4,3,3
16911,129,1Vne1A,1.2319,1,group4,3,3
16912,129,1Vne1A,1.802,1,group4,3,3
2689,130,0V0A,7.6442,0,group1,3,3
2690,130,0V0A,6.4113,0,group1,3,3
2691,130,0V0A,3.3341,1,group1,3,3
2692,130,0V0A,2.1827,0,group1,3,3
2693,130,0V0A,3.7946,0,group1,4,3
2694,130,0V0A,3.697,0,group1,4,3
2695,130,0V0A,3.8939,1,group1,4,3
2696,130,0V0A,8.577,1,group1,4,3
2697,130,0V0A,3.5007,0,group1,4,3
2698,130,0V0A,16.7242,1,group1,4,3
2699,130,0V0A,5.9788,1,group1,4,3
2700,130,0V0A,2.978,0,group1,4,3
2701,130,0V0A,12.52,1,group1,3,3
2702,130,0V0A,12.977,0,group1,3,3
2703,130,0V0A,3.1925,0,group1,3,3
2704,130,0V0A,10.751,1,group1,3,3
2705,130,0V0A,2.4341,0,group1,5,5
2706,130,0V0A,3.028,1,group1,5,5
2707,130,0V0A,4.1347,1,group1,5,5
2708,130,0V0A,11.794,0,group1,5,5
2709,130,0V0A,3.2599,1,group1,3,3
2710,130,0V0A,3.4101,1,group1,3,3
2711,130,0V0A,4.293,1,group1,3,3
2712,130,0V0A,2.848,0,group1,3,3
2713,130,0V0A,3.0871,1,group1,4,3
2714,130,0V0A,2.3585,1,group1,4,3
2715,130,0V0A,2.6446,0,group1,4,3
2716,130,0V0A,2.2848,0,group1,4,3
6245,130,0V1A,5.3078,0,group1,3,3
6246,130,0V1A,3.459,0,group1,3,3
6247,130,0V1A,2.3272,1,group1,3,3
6248,130,0V1A,3.1271,1,group1,3,3
6249,130,0V1A,8.409,0,group1,4,3
6250,130,0V1A,2.8367,1,group1,4,3
6251,130,0V1A,4.7276,1,group1,4,3
6252,130,0V1A,1.6103,0,group1,4,3
6253,130,0V1A,16.7242,0,group1,4,3
6254,130,0V1A,16.007,0,group1,4,3
6255,130,0V1A,3.9828,1,group1,4,3
6256,130,0V1A,2.1524,1,group1,4,3
6257,130,0V1A,6.992,0,group1,3,3
6258,130,0V1A,15.356,0,group1,3,3
6259,130,0V1A,8.9748,1,group1,3,3
6260,130,0V1A,11.868,0,group1,3,3
6261,130,0V1A,1.7282,0,group1,5,5
6262,130,0V1A,2.4677,0,group1,5,5
6263,130,0V1A,2.4943,1,group1,5,5
6264,130,0V1A,3.3098,1,group1,5,5
6265,130,0V1A,8.5063,0,group1,3,3
6266,130,0V1A,4.5458,1,group1,3,3
6267,130,0V1A,2.6473,0,group1,3,3
6268,130,0V1A,6.0186,1,group1,3,3
6269,130,0V1A,3.9578,1,group1,4,3
6270,130,0V1A,2.6758,1,group1,4,3
6271,130,0V1A,3.0602,1,group1,4,3
6272,130,0V1A,2.266,1,group1,4,3
9801,130,1V0A,3.9177,0,group1,3,3
9802,130,1V0A,2.0387,1,group1,3,3
9803,130,1V0A,2.8183,0,group1,3,3
9804,130,1V0A,4.2592,1,group1,3,3
9805,130,1V0A,8.2533,1,group1,4,3
9806,130,1V0A,8.6925,0,group1,4,3
9807,130,1V0A,3.0519,0,group1,4,3
9808,130,1V0A,2.2721,1,group1,4,3
9809,130,1V0A,6.8107,0,group1,4,3
9810,130,1V0A,2.9017,1,group1,4,3
9811,130,1V0A,2.4442,1,group1,4,3
9812,130,1V0A,2.9039,0,group1,4,3
9813,130,1V0A,16.7242,1,group1,3,3
9814,130,1V0A,3.4061,0,group1,3,3
9815,130,1V0A,1.9591,0,group1,3,3
9816,130,1V0A,6.0903,0,group1,3,3
9817,130,1V0A,10.203,0,group1,5,5
9818,130,1V0A,5.6756,0,group1,5,5
9819,130,1V0A,2.0597,0,group1,5,5
9820,130,1V0A,1.5607,1,group1,5,5
9821,130,1V0A,4.0436,0,group1,3,3
9822,130,1V0A,3.4855,1,group1,3,3
9823,130,1V0A,2.4107,0,group1,3,3
9824,130,1V0A,2.8699,0,group1,3,3
9825,130,1V0A,1.934,0,group1,4,3
9826,130,1V0A,2.6242,0,group1,4,3
9827,130,1V0A,1.4946,1,group1,4,3
9828,130,1V0A,2.5925,0,group1,4,3
13357,130,1V1A,3.2589,0,group1,3,3
13358,130,1V1A,1.9277,0,group1,3,3
13359,130,1V1A,1.4843,1,group1,3,3
13360,130,1V1A,2.0388,1,group1,3,3
13361,130,1V1A,3.416,0,group1,4,3
13362,130,1V1A,2.3313,1,group1,4,3
13363,130,1V1A,4.627,1,group1,4,3
13364,130,1V1A,3.3246,0,group1,4,3
13365,130,1V1A,6.7842,1,group1,4,3
13366,130,1V1A,16.7242,0,group1,4,3
13367,130,1V1A,2.0448,1,group1,4,3
13368,130,1V1A,3.3574,1,group1,4,3
13369,130,1V1A,4.0964,0,group1,3,3
13370,130,1V1A,16.7242,1,group1,3,3
13371,130,1V1A,3.8439,0,group1,3,3
13372,130,1V1A,8.4729,0,group1,3,3
13373,130,1V1A,3.5342,0,group1,5,5
13374,130,1V1A,3.5076,0,group1,5,5
13375,130,1V1A,9.4687,0,group1,5,5
13376,130,1V1A,5.2018,0,group1,5,5
13377,130,1V1A,2.3581,0,group1,3,3
13378,130,1V1A,1.6671,0,group1,3,3
13379,130,1V1A,1.9827,1,group1,3,3
13380,130,1V1A,4.2533,0,group1,3,3
13381,130,1V1A,2.0606,1,group1,4,3
13382,130,1V1A,2.7275,1,group1,4,3
13383,130,1V1A,1.7788,1,group1,4,3
13384,130,1V1A,1.3984,1,group1,4,3
16913,130,1Vne1A,3.4114,1,group1,3,3
16914,130,1Vne1A,6.4223,0,group1,3,3
16915,130,1Vne1A,1.7758,1,group1,3,3
16916,130,1Vne1A,5.6541,1,group1,3,3
16917,130,1Vne1A,6.4676,0,group1,4,3
16918,130,1Vne1A,3.3531,0,group1,4,3
16919,130,1Vne1A,2.094,0,group1,4,3
16920,130,1Vne1A,7.3438,0,group1,4,3
16921,130,1Vne1A,5.396,1,group1,4,3
16922,130,1Vne1A,6.0581,1,group1,4,3
16923,130,1Vne1A,6.0274,0,group1,4,3
16924,130,1Vne1A,16.7242,0,group1,4,3
16925,130,1Vne1A,4.0539,0,group1,3,3
16926,130,1Vne1A,4.0759,0,group1,3,3
16927,130,1Vne1A,16.7242,0,group1,3,3
16928,130,1Vne1A,2.6609,0,group1,3,3
16929,130,1Vne1A,2.4436,0,group1,5,5
16930,130,1Vne1A,2.2917,0,group1,5,5
16931,130,1Vne1A,9.1283,1,group1,5,5
16932,130,1Vne1A,0.788,0,group1,5,5
16933,130,1Vne1A,5.5776,0,group1,3,3
16934,130,1Vne1A,2.6687,0,group1,3,3
16935,130,1Vne1A,5.3115,0,group1,3,3
16936,130,1Vne1A,4.0525,1,group1,3,3
16937,130,1Vne1A,2.2111,0,group1,4,3
16938,130,1Vne1A,2.3781,0,group1,4,3
16939,130,1Vne1A,1.7688,0,group1,4,3
16940,130,1Vne1A,1.9263,0,group1,4,3
2717,131,0V0A,3.2398,1,group2,2,3
2718,131,0V0A,7.3835,1,group2,2,3
2719,131,0V0A,3.1565,0,group2,2,3
2720,131,0V0A,1.6063,1,group2,2,3
2721,131,0V0A,8.5367,0,group2,1,2
2722,131,0V0A,3.3965,1,group2,1,2
2723,131,0V0A,4.8572,0,group2,1,2
2724,131,0V0A,1.7045,1,group2,1,2
2725,131,0V0A,10.479,0,group2,3,4
2726,131,0V0A,2.7525,1,group2,3,4
2727,131,0V0A,4.2619,1,group2,3,4
2728,131,0V0A,6.2323,0,group2,3,4
2729,131,0V0A,4.7311,1,group2,4,4
2730,131,0V0A,12.434,0,group2,4,4
2731,131,0V0A,1.6738,0,group2,4,4
2732,131,0V0A,3.1389,1,group2,4,4
2733,131,0V0A,4.0293,1,group2,4,4
2734,131,0V0A,3.5317,0,group2,4,4
2735,131,0V0A,3.7064,0,group2,4,4
2736,131,0V0A,6.9882,1,group2,4,4
2737,131,0V0A,3.775,1,group2,4,5
2738,131,0V0A,4.6743,1,group2,4,5
2739,131,0V0A,3.0559,0,group2,4,5
2740,131,0V0A,4.0059,0,group2,4,5
2741,131,0V0A,3.6028,1,group2,3,4
2742,131,0V0A,7.5102,1,group2,3,4
2743,131,0V0A,3.6093,0,group2,3,4
2744,131,0V0A,9.3654,0,group2,3,4
6273,131,0V1A,5.7521,0,group2,2,3
6274,131,0V1A,3.5717,0,group2,2,3
6275,131,0V1A,3.4472,0,group2,2,3
6276,131,0V1A,2.1214,1,group2,2,3
6277,131,0V1A,5.4397,0,group2,1,2
6278,131,0V1A,3.3409,1,group2,1,2
6279,131,0V1A,3.6779,1,group2,1,2
6280,131,0V1A,2.1572,0,group2,1,2
6281,131,0V1A,4.322,0,group2,3,4
6282,131,0V1A,2.6396,1,group2,3,4
6283,131,0V1A,1.6558,0,group2,3,4
6284,131,0V1A,2.2737,1,group2,3,4
6285,131,0V1A,3.447,0,group2,4,4
6286,131,0V1A,1.9376,0,group2,4,4
6287,131,0V1A,1.506,0,group2,4,4
6288,131,0V1A,0.9784,0,group2,4,4
